,Characters,Quotes
18057,Fry,Sorry
18058,Amy,Thats it
18059,Bender,Whoa Whats with Big Butt
18060,Mr. Wong,She just hungry
18061,Bender,Here you go Fry
18062,Fry,Thanks
18063,Bender,Oh FYI I dropped that Tetris piece in the wrong place and ended the game
18064,Fry,No
18065,Fry,Great Now Amys gonna tell Leela Im a jerk If only I could explain Im on a secret mission against evil Wait Evil Yeah yeah evil
18066,Frida,Take your mands off of me
18067,Fry,Im on your side
18068,Frida,Dont shush me
18069,Fry,Please can you take a message to Leela
18070,Frida,What is it
18071,Fry,Just say her sweet goofbag is working to save the violet dwarf star just like she is
18072,Frida,Very well Ill femmunicate your manformation
18073,Fry,Just tell her
18074,Farnsworth,Well this is it old friends Planet Express is done for what with our delivery crew missing and the abysmal sales of Tickle Me Bender
18075,Bender Doll,Quit touching my junk pervert
18076,Farnsworth,Hold out your hands and Ill remove your career chips
18077,Zoidberg,I hate to see it come to an end  When will it end
18078,Hermes,Shouldnt you get that Professor
18079,Farnsworth,I suppose  Hello
18080,Mr. Wong,Professor old buddy Im gonna blow up the violet dwarf star So I need you deliver billionmile security fence to keep out protesters Dirty business Lot of money You corrupt enough
18081,Farnsworth,Damn skippy  Good news crybabies Were back in business
18082,Hermes,Sweet kookaburra of Edinburgh Professor You sure you know how to fly this thing
18083,Farnsworth,I invented it didnt I You wouldnt ask Thomas Edison whether he knew how to use a sexmatron
18084,Leela,Halt What are you doing in this parallelogram of space
18085,Farnsworth,Were delivering a fence to keep you ladies in your place
18086,Zoidberg,Amy
18087,Hermes,Labarbara
18088,LaBarbara,Thats right husband From now on you make your own Manwiches
18089,Mrs. Wong,That was the greatest play I ever saw It must have had 20 acts
18090,Leela,We installed your fence Leo Wong
18091,Linda,Should we shout a clever slogan
18092,Leela,You mean something like The best defense is a good fence
18093,Linda,Yeah something like that only funny
18094,Leela,I wish we could but our chief slogan writer is back at the Honeybun Hideout
18095,Frida,Does violet dwarf rhyme with men are dorks It does through a megaphone
18096,Mysterious Voice,So the Legion of Madfellows has a new pawn eh
18097,Frida,Is somebody here If youre the DSL guy youre two days late
18098,Mysterious Voice,Who gave you that message for Leela
18099,Frida,I dont know his name
18100,Mysterious Voice,Then you are of no use to the Dark Ones
18101,Frida,Long lost brother avenge my death
18102,Fry,Six seven eight Lock the gate One two three Turn the key 30 50 10  My dirty shifty friend
18103,Hutch,Hey Fry long time
18104,Hutch,Welcome back to the Legion of Madfellows man
18105,Fry,Whyd you bonk me you idiot You could have just asked me to come with you And where are we This doesnt look like your regular dumpster
18106,Nine,All in good time I guess now is a good time Were on Mars in a forgotten cavern abandoned by the native Martians a million years ago
18107,Fry,Actually it was five years ago I remember cause they washed my socks
18108,Nine,You have done well Fry You have ingratiated yourself with Leo Wong
18109,Fry,Yup I kissed his ass from cheek to shining cheek So what do I do next
18110,Nine,As Wong security chief you will be on hand when he attempts to destroy the violet dwarf You must not let that happen
18111,Fry,Must let happen
18112,Nine,Not happen
18113,Fry,Must let occur
18114,Nine,Let me tell you a story A story of two alien species so ancient that compared to them the human race is a mere college senior On a distant planetoid they evolved to cooperate in their quest to survive
18115,Fry,Cooperation because life is a team sport
18116,Nine,But over time one species evolved a better strategy and an evolutionary arms race began
18117,Nine,That concludes the audiovisual portion of our headclonk and lecture
18118,Fry,Wait what happened to the snakes and the frogs I need to know
18119,Nine,The frogs or possibly the snakes evolved into vicious killing machines honed by the merciless forces of natural selection and intelligent design We call these the Dark Ones
18120,Nine,Meanwhile however the second species evolved to fend off the Dark Ones befriending and protecting all other living things
18121,Fry,Even Celine Dion
18122,Nine,Probably We call these noble beings the Encyclopods because their DNA incorporates the DNA of every endangered species they encountered so they can recreate them if they go extinct
18123,Fry,Just as a pillow a wig and a corncob pipe can be used to recreate my old girlfriend
18124,Nine,Bingo
18125,Transition Announcer,Meanwhile at the Honeybun Hideout
18126,Labarbara,Now you know how it feels to be locked up in a gogo cage
18127,Hermes,What the hell are you talking about
18128,Labarbara,Shut your manhole
18129,Hermes,I feel dirty
18130,Leela,Are you sure Fry is working for your father It just doesnt seem like him to be so evil or to hold down a job
18131,Amy,Its true Leela Cross My Heart bra and swear to Goddess
18132,Leela,But the Fry I know wouldnt do that Im gonna call his cell phone telephone and prove you wrong   Oh no Fridas been murdered
18133,Labarbara,Sweet shecattle of Seattle
18134,Hermes,Not your strong suit woman
18135,Amy,Who could have done this
18136,Leela,Your dad Nixon
18137,Amy,Fry
18138,Leela,No never I dont think Anyhow theres a crazed murderer on the loose possibly in the shadows or hanging from the ceiling  So just stay calm while I call Fry
18139,Fry,So where are the Encyclopods and the Dark Ones now
18140,Nine,Wh  Many more died out like the Encyclopods But and this is the great secret of our age we believe they left an egg behind
18141,Fry,Is it edible
18142,Nine,Were not gonna eat it Not unless we find a second one No Fry we intend to hatch it
18143,Hutch,And thats where you come in
18144,Fry,And here I am
18145,Nine,At long last the tide of Chee has returned and its nourishing flow has awakened the dormant egg
18146,Fry,Thats good
18147,Hutch,Its better than good Its better With its massive stash of DNA the Encyclopod can reconstruct every species that ever went extinct
18148,Fry,So where is this egg
18149,Nine,In the violet dwarf star system
18150,Fry,And what does it look like
18151,Nine,A violet dwarf star
18152,Fry,You mean the whole star is a single Whoa Scifi
18153,Nine,Alas Even now a Dark One is headed to the star to ensure its destruction
18154,Fry,Dang So what does this Dark One look like
18155,Nine,We dont know I admit its a horrifically grave situation
18156,Hutch,Dont sugarcoat it Nine The Dark Ones have been evolving so long it could be anything or anyone Or anybody
18157,Fry,You mean like people
18158,Hutch,Any people It will kill the egg and every dude woman and child who knows about it
18159,Nine,Even our crazy caps will be useless at close range Thats why only you with your defective unreadable brainwave may be able to thwart them and usher in a new green age of wonder and
18160,Fry,Youre on Frytime Leela Did you get my message
18161,Leela,What message
18162,Fry,Didnt you see Frida Waterfall
18163,Leela,So you did kill Frida Waterfall
18164,Fry,What No I told her to tell you that Im Oh Jeep The Dark Ones got her Its all true We need to talk Leela Then I can explain  Well I cant explain anything but we should talk anyway Where are you
18165,Leela,Oh no Im not gonna expose the Honeybun Hideout Where are you
18166,Fry,Near the Keeler Crater on Mars Do you know it
18167,Leela,I I uh I think I read about it
18168,Leela,Ill meet you at the south rim in one hour No moustaches
18169,Zapp,Kif set coordinates 362436 AKA Leela
18170,Fry,Ten minutes late Aint that just like a womanista
18171,Leela,Psst Are you alone
18172,Fry,Of course dont you trust me
18173,Zapp,Theres no escape Leela If you surrender wave your shirt in the air
18174,Leela,Fry you traitor
18175,Amy,Hop onto the magnet Leela
18176,Leela,Okay One two
18177,Leela,I cant believe you ratted me out Fry
18178,Fry,Im not a rat I swear If Im any rodent its the loyal capybara king of the rats No wait
18179,Amy,Stay strong ladies We can lose them in the giant miniature golf course
18180,Fry,But the course isnt finished And theres no girls allowed
18181,Amy,Fore
18182,Zapp,So they want to play mini golf eh Two can play at that game Or even four depending on the number of ball colors available
18183,Zapp,I choose pink
18184,Kif,Thats their color sir
18185,Zapp,The hell it is
18186,Leela,Theyre gaining on us We need a birdie on the windmill hole
18187,Amy,Wait Wait Drop the boot
18188,Kif,Sir at our present speed the computer predicts a 100 chance well be sliced in half Well never make it
18189,Zapp,Not with that attitude we wont Same speed ahead
18190,Zapp,We made it through Kif How many men did we lose
18191,Kif,All of them
18192,Zapp,Well at least they wont have to mourn each other Seal the airlocks and draw the shades Resume shooting
18193,Fry,Oh no The gorilla Thats a parfour
18194,Leela,The mouths too dangerous Im going for the nose
18195,Amy,Dont be a sucker You wont come out anywhere near the hole You need to aim for the jaws just when they start to close
18196,Leela,Start to close Are you out of your
18197,Leela,We made it
18198,Zapp,Captaining 101  Go for the nose
18199,Bender,My arms are broken Ill never paint again
18200,Kif,You cant sue the military
18201,Bender,Im okay then
18202,Zapp,Damage report
18203,Kif,We lost all remaining food and oxygen Captain As well as our XM Radio antenna
18204,Zapp,Then this chase is over Kif set course for the nearest XM repair facility Meanwhile we shall sing top hits from the 80s
18205,Kif,Which 80s sir
18206,Zapp,For me there are only one 80s
18207,Hermes,The shot was too good Were jamming straight for the hole
18208,Zoidberg,Were gonna crash even
18209,Amy,Shmeesh shmill out shmeverybody Its a wormhole hole
18210,Farnsworth,Of course a wormhole Well simply disappear and reappear in a  nother part of the universe
18211,Amy,We made it
18212,Farnsworth,Uh whaa
18213,Leela,Crud nuggets We despaced right next to the Nimbus
18214,Zoidberg,Just when you think the chase is over it gets twice as exciting
18215,Bender,Hey look at that
18216,Zapp,Well well well My bloodhoundlike instincts must have hunted them down while my other parts were throbbing to Duran Duran
18217,Kif,Shall I initiate a pointless and potentially fatal pursuit
18218,Zapp,Make it so
18219,Bender,Its gonna be fun on a bun in space
18220,Leela,Look The asteroid Now its crawling with life Like Zoidbergs sandals
18221,Fry,Wow Its incredible
18222,Leela,But itll be destroyed when Leo Wong blows up the violet dwarf So why are you helping him
18223,Fry,I cant tell you Leela You just have to trust me
18224,Leela,You keep saying that but you have to give me something to go on or I
18225,Planet Express Ship Alarm,Out of whale oil Out of whale oil
18226,Leela,The outoffuel indicator Its indicating
18227,Zoidberg,Say whats that violetcolored dwarflike star thing were drifting into
18228,Leela,The violet dwarf star
18229,Fry,Of course The gorilla was the 18th hole so were headed into the ball return
18230,Zoidberg,Aye what else now can go wrong
18231,Zapp,Ladies youre under arrest Prepare to be boarded again and again
18232,Petunia,Hell never take me alive
18233,Leela,Dont give up yet Ive got one more trick up my sleeve
18234,Amy,Thats exactly the number we need
18235,Zapp,Ah the fairer sex
18236,Zapp,Somethings very wrong here and yet a little bit right
18237,Leela,Not so fast Brannigan
18238,Bender,Even less fast feministas
18239,Leela,Bender
18240,Bender,All two tons of me and if you think thats shocking wait til you see w
18241,Fry,Previously on Futurama
18242,Hutch,Truth is youre a mind reader
18243,Fry,Oh my God
18244,Leela,Leeches may not be cuddly like pandas or tribbles but these poor endangered creatures deserve
18245,Nine,You must gain Wongs confidence infiltrate his organization and prevent him from destroying the violet dwarf
18246,Hutch,The fate of the universe depends on you
18247,Fry,Yeah I get that a lot
18248,Leela,Its amazing Its like a textbook on evolution
18249,Fry,Except in Kansas
18250,Mr. Wong,I smell sabotage
18251,Leela,Feministas unite
18252,Leela,Not so fast Brannigan
18253,Bender,Even less fast feministas
18254,Bailiff,Oye oye oye All rise for the honorable Chief Justice DOGG and the Associate Justices
18255,Snoop Dogg's head,Yo Seat it or beat it The charges against yall femditos is murder mayhem vandalism kidnapping and resisting arrest Damn The big five You may now make your opening what you got to say for yourselves
18256,Leela,May it please the Court  I mean may it plizzle the cozizzle
18257,Dogg,Proceed
18258,Leela,These charges are outrageous Our only goal was to save a rare violet star and its precious ecosystem If protecting the environment is a crime then
18259,Judge Dogg,Protecting the environment is a crime
18260,Leela',I rest my mouth
18261,Bailiff,Do you swear to tell the whole truth and nothing but the truth
18262,Nixon,I Well now I Am I under oath when I take the oath
18263,Ruth Bader Ginsburg's head,Can the witness identify the feminista leader
18264,Bender,Thats her right there with the Im gonna kill you Bender look in her eye
18265,Antonin Scalia's head,Hey arent you the robot who robbed me at gunpoint last year
18266,Bender,No further answers Your Honor
18267,Fry,Please Justice Dogg Leela and her friends are completely innocent
18268,Dogg,Hold up Were you or were you not abducted by these hoes
18269,Fry,Well abducted is such an ugly word
18270,Clarence Thomas' head,Mr Wong the court cannot compel you to testify against your own daughter
18271,Mr. Wong,No No I want to Also I got something to say about my wife
18272,Dogg,Aw yeah Having heard some of the testimony over these jams Ive been listening to me and my crew will now kick it in the mix
18273,Dogg,Aight We got us a verdict up in this High Court Bailiff drop it like its legal precedent
18274,Bailiff,In the matter of Leo Wong v The Greenorita EcoFeminist Collective four justices vote to convict five to acquit
18275,Scalia,However since the vote was strictly along gender lines and the female justices votes only count half you are hereby found guilty
18276,Ginsburg,Its a humiliating and biased system but it works
18277,Dogg,Fifty years in the maximum security Dogg house
18278,Warden,Ladies Welcome to hell
18279,Petunia,Beats Nutley on a Saturday night
18280,Warden,This is a privatelyowned forprofit prison and I run a tight cheap ship Ive done this by cutting cost everywhere especially on punishment I rely on you inmates to make prison unpleasant for yourselves Youre encouraged to sexually harass new prisoners organize noholdsbarred catfights and maintain poor hygiene
18281,Amy,Try and make me copper
18282,Warden,Oh a troublemaker  Taste the lash of my 99centstore nightstick
18283,Mr. Wong,Yeeha With the feministas in jail it full speed ahead You and me Fry We implode the violet dwarf star tomorrow Kaboomboom
18284,Fry,You and me
18285,Mr. Wong,Yeah
18286,Fry,Tomorrow
18287,Mr. Wong,Tomorrow
18288,Fry,Kaboom
18289,Mr. Wong,Kaboomboom
18290,Fry,Hello Madfellows I need to  Okay Leo Wongs about to destroy the violet dwarf So whatever I need to know to stop him tell me now
18291,Nine,Alas Stopping Wong isnt the only problem One of the Dark Ones will try to stop you from stopping him So you must stop it from stopping you from stopping him
18292,Fry,But how can I stop it stop me stop him
18293,Nine,Stop it Behold the Omega Device
18294,Fry,Thats it
18295,Nine,The important thing is whats inside
18296,Fry,What does that look like
18297,Hutch,No one knows man It was invented by a blind inventor and the one dude he described it to was deaf
18298,Mad Fellow,So the legend goes
18299,Nine,When activated the device will emit a localized blast of deltaband noise to momentarily disable the Dark One
18300,Fry,But the Dark One could look like anything or anyone right
18301,Hutch,Or anywhere
18302,Fry,So whats your plan to recognize it
18303,Nine,We dont have one
18304,Fry,Got it
18305,Hutch,And we dont dare think of one neither Cause if we do the Dark Ones might sense kind of the general vibe Even through our mighty foil  Oh man Anyone got some tape or some gum
18306,Nine,As my colleague indicated the plan cannot come from us Fry We were counting on you and your unreadable brain to come up with something
18307,Fry,That was a mistake
18308,Nine,I see that now
18309,Hutch,Freaky thing is the Dark Ones thoughts are unreadable just like yours
18310,Nine,Yes if we dared unwrap our heads we could easily locate the one other being whose mind we cant read The Dark One
18311,Hutch,But then the Dark One would read our minds and crush them like blood pumpkins
18312,Fry,Wait I can read minds and my mind cant be read I have a plan
18313,Nine,Great Whatever it is dont tell us
18314,Hutch,Wait Fry can read minds and his mind cant be read So he can safely scan for the Dark One
18315,Nine,Shut up Shut up
18316,Hutch,whose mind cant be read
18317,Mysterious Voice,Leela time is running out We must get to the violet star
18318,Leela,Okay okay Shut up already
18319,Dixie,Nobodys talking Leela
18320,Trixie,Were just painting each others toenails with rat blood
18321,Linda,We now go live to Leela with the escape plan Leela
18322,Leela,Thanks Linda Now were in here because we tried to save endangered wildlife So this time endangered wildlife will save us
18323,Amy,The Martian muck leech
18324,Leela,Little cutie almost sucked me dry
18325,Labarbara,Look at him go Like a green snake through a sugarcane cake
18326,Hermes,Keep trying
18327,Morbo,Our top story The universes most wanted ecofeminists are now behind bars including gang leader Turanga Leela AKA the Notorious BIItch
18328,Zoidberg,We finished unpinking the ship Hubert Now what
18329,Farnsworth,Now we get back to work And if that means destroying an ecosystem or two so be it
18330,Zoidberg,I just meant without our good friends Fry Leela Amy and the robut
18331,Farnsworth,Oh boohoo
18332,Scruffy,Life goes on But I believe well forever carry the pain on the inside
18333,Amy,Oh no a rooster That indicates its the following morning
18334,Labarbara,Hows that creepy crawler doing
18335,Leela,Im sorry femisisters but it pooped out around 3
18336,Amy,Well I guess we failed But what matters is we tried our best and we looked good doing it
18337,Amy,Bender
18338,Bender,Who does it look like My identical cousin Buster
18339,Amy,Yes
18340,Leela,Youre here to break us out But youre the one who put us in
18341,Bender,But Im Bender king of the combination shot I put you in so that by busting you out I could commit 15 felonies at once Puttin my rap sheet miles ahead of yours on the alltime chart
18342,Leela,You are one devious bastard
18343,Bender,Thats what it says on my vanity plate
18344,Leela,What about the sentries
18345,Leela,Okay Plan B Everyone knows men have one fatal weakness  they cant resist hookers Dixie Trixie you know what to do
18346,Bender,nan
18347,Mr. Wong,Ladies and gentleman and whatever welcome to my most environmentally disastrous implosion ever A whole star system
18348,Zapp,Kif old boy mind if I sit on your shoulders for a better view
18349,Kif,Well actually sir I was hoping
18350,Mr. Wong,My associate Philip Fry here will have honor to blow this ugly dirty star into nice clean black hole
18351,Mr. Wong,Fry what you doing down there
18352,Fry,Just polishing your shoes Mr W
18353,Mr. Wong,Mmm that nice Get between the toes there very dirty
18354,Bender,Well so much for Plan B
18355,Leela,Whats Plan C
18356,Bender,All situations have the same Plan C Bending come on
18357,Leela,Were boned Bender Its a brick wall
18358,Bender,Granted its not on the list of approved bendables but Im so great
18359,Amy,Dogs The boning continues
18360,Bender,Green Bluebird this is Mr Fabulous We are go for cheesing it
18361,Leela,Uh
18362,Scruffy,Scruffy The janitor
18363,Leela,You helped us escape Even after we locked you in a gogo cage like common gogo dancers
18364,Farnsworth,I couldnt live with myself Leela I call myself a scientist wear the white coat and probe a monkey every now and again yet I put monetary gain ahead of preserving nature Can you ever forgive me
18365,Scruffy,I reckon
18366,Leela,I could kiss you Professor
18367,Farnsworth,Okay but watch out for my new grill
18368,Zapp Brannigan,Before the grand finally   as it were it seems only fitting that I Commodore 64 Zapp Brannigan say a few brief pages in honor of
18369,Nine,Whatever your plan is Fry I suggest you get on with it Get Shoot I got hot sauce on my Number 9 shirt
18370,Fry,Okay locate the Dark One by finding someone whose thoughts I cant read
18371,Zapp Brannigan,And unaccustomed
18372,Zapp Brannigan,By God Im the greatest speaker of all time Theyre suckling at the teats of my every syllable
18373,Zapp Brannigan,Allow me now
18374,Kif,His voice is like ear sandpaperI miss Amy
18375,Mom,nan
18376,Calculon,Id like to thank the academy my agent and most of all my operating system Windows 7 for everything it System error
18377,Snoop Dogg,Naked ladies Naked ladies Naked ladies Naked ladies
18378,Mr. Wong,I never should have taken that accent elimination class from Jackie Chan
18379,Zapp Brannigan,And so as we obliterize this star let us remember those immortal words once spoken by a great man moi And I quote All good things must come to an end preferably in a humongous explosion
18380,Mr. Wong,Lets pop this beach ball
18381,ALL,Ten Nine Eight
18382,Fry,Theres no one here whose thoughts cant be read No one except me My thoughts cant be read But but thats crazy If I were the Dark One Id know it wouldnt I But here I am right where the Dark One would be about to blow up the star Oh God Somewhere deep inside of me its me Im the Dark One
18383,ALL,Two one
18384,Leela,Put your hands in the air
18385,Snoop Dogg,Should we wave them like we just dont care
18386,Leela,Thats optional
18387,Mr. Wong,You girl punks gone too far this time Your parents should be ashamed
18388,Amy,Yes you should
18389,Kif,Amy
18390,Mysterious Voice,Destroy the star Leo hurry
18391,Mr. Wong,You got it Mr Voiceinmyhead  Ive gotta admit Amy you got a pretty good swing
18392,Amy,Really Thanks Dad
18393,Leela,Okay time to defuse this star cracker once and for all
18394,Fry,Leela wait Youre making a mistake You have no idea whats really going on
18395,Leela,What is really going on
18396,Fry,I cant tell you
18397,Leela,Then why should I trust you Why
18398,Fry,Because Because
18399,Leela,Youre you Thats all I need to know
18400,Bender,No Dont do it
18401,Scruffy,Fiddlesticks
18402,Amy,Leela are you crazy We became fugitives and jailbreakers to stop him
18403,Bender,And hookers dont forget hookers
18404,Leela,Shame on all of you After everything weve been through together do you really think Fry would
18405,Fry,Goodbye Leela I destroy myself to save you
18406,Nixon's Head,Wheres the boom I was expecting a boom
18407,Fry,It didnt work Im the Dark One and it didnt do anything
18408,Mysterious Voice,Youre not the Dark One I am
18409,Fry,Leela
18410,Mysterious Voice,Not Leela you moron Me  What did you do to me
18411,Leela,Ew
18412,Dark One,I am the Dark One The very last Dark One How is it possible I couldnt read your mind Oh I am momentarily disabled
18413,Randy,Whats happening out there
18414,Sal,Somethings wondersful
18415,Leela,The star and the asteroid They were an egg and a sperm
18416,Preacherbot,Great modem of mercy Cover the childrens eyes
18417,Morbo,There are no children here
18418,Preacherbot,Then move your fat head I cant see
18419,Nine,The Encyclopod is reborn A new green age has begun
18420,Mad Fellow,So the legend foretold
18421,Farnsworth,Look Inside its pouch Extinct Tasmanian tigers
18422,Amy,And dodo birds
18423,Leela,And white rhinos
18424,Hermes,And striped biologisttaunters
18425,Striped biologist-taunter,What are you gonna do shoot us
18426,Encyclopod,Life  These once extinct plants and animals are my gift to the universe Through untold generations my race has treasured their DNA Treat them wisely with the knowledge that all species are precious
18427,Leela,This is unbelievable Whats going on
18428,Hutch,To answer that I must tell you a story A story of two alien species so ancient that
18429,Fry,Hutch are you okay
18430,Hutch,My sisters feminecklace
18431,Fry,What   Hey how come I cant read your thoughts anymore
18432,Encyclopod,I shall avenge you Hutch Waterfall
18433,Nine,After all these eons the Dark Ones are no more Will you preserve their DNA O Great Encyclopod
18434,Encyclopod,I suppose I should Wait where did it go
18435,Zoidberg,What
18436,Encyclopod,Well at any rate I shall preserve the DNA of Homo sapiens
18437,Fry,Huh I thought you only saved the DNA of endangered species
18438,Encyclopod,Farewell
18439,Fry,I guess he didnt hear me
18440,Bender,Well looks like that wraps everything up in a nice big old fat sack of
18441,Zapp Brannigan,I hereby arrest you fugitives on 53 counts of fugivity Kif round them up and spare me the weary sigh for once  Kif
18442,Kif,Wait for me
18443,Fry,Well this is the end There was so many things I wanted to say to you
18444,Leela,Like what
18445,Fry,Like this is not the end But mostly just I love you Leela
18446,Leela,Maybe I waited too long to say this but I love you too wormhole
18447,Hermes,Sweet topology of cosmology its huge
18448,Farnsworth,If we fly into it it could take us trillions of light years away Theres no knowing if well ever return
18449,Fry,What do we do Should we go for it
18450,Bender,Into the breach meatbags Or not Whatever
18451,ALL,Go go go go go go go go go go
18452,Bender,
18453,Bender,nan
18454,Fry,Professor my Fryfros all frizzy
18455,Farnsworth,OK
18456,Fry,Thats all  Oh also Im covered with severe burns
18457,Farnsworth,So  What of it
18458,Fry,Well why is those things
18459,Farnsworth,You mean you dont remember
18460,Fry,Nope nothing Its like when I passed out in college except no one drew magic marker penises on my forehead
18461,Farnsworth,"Well I suppose its for the best considering the unbearable horrors youve endured Lets never speak of it again
  It all began a few days ago We were interstellar fugitives on the run from the law"
18462,Zapp,Fire all weapons and open a hailing frequency for my victory yodel
18463,Farnsworth,And so as you and Leela kissed goodbye in a tender display of toungesmanship we plunged into a massive wormhole Never to be seen again
18464,Bender,Yeah were back
18465,Hermes,Sweet coincidence of PortauPrince were back at Earth
18466,Farnsworth,Of course that was the Panama Wormhole Earths central channel for shipping
18467,Zoidberg,How humorous
18468,Farnsworth,Yes Its sort of a Comedy Central channel and were on it now
18469,Amy,I get it
18470,Fry,Weve lost power to the forward Game Boy Mario not responding
18471,Leela,Brace for emergency landing
18472,Farnsworth,Rodger that activate Safety Spheres  Also mine has air conditioning
18473,Farnsworth,Yet thanks to my trusty safety sphere I surblibed with only tribial bray dablage
18474,Fry,And the others
18475,Farnsworth,Right here behind this horror cloth
18476,Fry,Are they dead
18477,Farnsworth,Oh no no no much worse
18478,Farnsworth,Move over God Prepare for rebirth
18479,Farnsworth,Come on stem cells Work your astounding scientific nonsense
18480,Fry,Fetal steam cells Arent those controversial
18481,Farnsworth,In your time yes but nowadays shut up Besides these are adult stem cells harvested from perfectly healthy adults whom I killed for their stem cells
18482,Fry,Hermes Conrad
18483,Hermes,Oh mon Im dripping with placenta Good thing its Casual Friday
18484,Fry,Amy Wong
18485,Amy,Oh baby soft
18486,Farnsworth,Hermes
18487,Zoidberg,Hermes my friend Let me cut off your umbilical cord  Oops
18488,Fry,And the rest
18489,Amy,Hooray were back in business
18490,Zapp,Over my dead body  Uh never mind
18491,Fry,nan
18492,Bender,Im dying I need mouth to ass resuscitation
18493,Fry,Im on it  Its not working
18494,Bender,I die happy knowing you fell for that
18495,Farnsworth,His power supply is shot He is flatlining
18496,Bender,Woo Ive never felt so energetic
18497,Farnsworth,Thats because the doomsday device I shoved all up in you puts out 50 gigawatts Thats ten times your recommended
18498,Bender,Who are you My warranty
18499,Farnsworth,For Gods sake Bender Keep dancing keep whooping it up  You must burn off the doomsday energy as fast as it produces or it will build to critical levels
18500,Bender,You dont mean
18501,Farnsworth,Oh but I do If you stop partying for a single second youll explode and kill everyone here in a fireball of melting gears and splattered bowels
18502,Bender,Sounds like a party baby
18503,Fry,Hey Speaking of splattered bowels can I cook you a romantic dinner tonight Leela Wheres Leela  Is she okay Why hasnt she acknowledged my dinner offer
18504,Farnsworth,Somethings wrong Shes not responding to my poking stick
18505,Fry,Poke harder damn it
18506,Farnsworth,Im poking as hard as I can Im sorry Fry  but Im afraid Leela is in an irreversible coma
18507,Bender,Coma coma coma coma coma chameleon
18508,Fry,My soul mate is gone Why should I go on living
18509,Bender,Because the pain slowly fades but the love is forever
18510,Fry,But what if I forget the sweet sound of her voice or the moist touch of her eyeball on my lips
18511,Bender,Aw Are you still hung up on Whatshername Move on already
18512,Fry,Maybe youre right
18513,Bender,Maybe Im always right
18514,Fry,BuildABot Workshop Its time to start living again
18515,Fry,At least its something to distract me from Leela  Now that I like for some reason
18516,Robot Leela,I like jellybeans Do you
18517,Fry,I sure do honey
18518,Farnsworth,Come now Fry  You cant live out this sick fantasy  Not without our help
18519,Hermes,"These security tapes record everything at Planet Express Including the ship shower and urinals
Amy"
18520,Zoidberg,nan
18521,Hermes,Computer analyze tapes and extract personality profile of one Turanga Leela
18522,Computer,AnalyzinganalyzingChecking my eBay bid  Dammit Analysis complete
18523,Fry,"Hey I was nuzzling that

Computer"
18524,Robot Leela,Brace for emergency landing What We survived the crash Oh Fry
18525,Bender,Party people in the house say
18526,Robot Leela,This is wonderful The last thing I remember I was dying in an explosion Yet here I am in the flesh more alive than ever
18527,Fry,Alive
18528,Hermes,You better tell her Fry
18529,Robot Leela,Tell me what
18530,Hermes,Anyway my work is done Im gonna hit the showers
18531,Robot Leela,"Nibbler come give mama a hug 
Robot Leela"
18532,Fry,I swear  I didnt know this would happen  The only thing I truly know is I love you  I mean herWait help me out here
18533,Bender,Do the Bender Do the Bender
18534,Randy,No thank you
18535,Bender,Robot Leela
18536,Fry,I agree
18537,Robot Leela,I need some time to figure this out  Until then  friends
18538,Fry,Okay
18539,Bender,Listen up disco dummies you just flunked outta Benders College for Party Knowledge
18540,Bender,Do the back dance Do the back dance Ooh
18541,Farnsworth,"Good news everyone

Farnsworth"
18542,Fry,Really
18543,Farnsworth,No dont get your hopes up Frankly shes just a brainless mound of scabs and pus
18544,Fry,Oh I didnt need to hear that
18545,Farnsworth,No and you dont need to see this
18546,Machine,Wake up Wake up Wake up Wake up Wake up
18547,Machine,Wake up Wake up Wake up Wake up WAKE UP
18548,Farnsworth,Well thats it Im afraid traditional medicine has failed
18549,Fry,No  I Love You
18550,Robot Leela,Fry stop Shes gone
18551,Farnsworth,Dr Zoidberg can you note the time and declare the patient legally dead
18552,Zoidberg,Can I Thats my specialty
18553,Hermes,As you all know Leelas living will states that in the event of coma her body is to be fed to the wild Cyclophage a highly endangered creature that eats only cyclopses
18554,Bender,nan
18555,Fry,nan
18556,Farnsworth,The beast aproacheth
18557,Bender,To the beat yall To the beat yall Im dancin a jig wid ma feets yall
18558,Amy,Bender cut it out People are trying to have emotions
18559,Bender,You think I wanna party
18560,Leela,Bender shut the hell up
18561,Farnsworth,Bender stop shutting the hell up
18562,Bender,Oh right  Leelas back As if I care Woo
18563,Leela,Thanks Its so nice to wake up and see
18564,Fry,Leela
18565,Robot Leela,Leela
18566,Leela,Leela
18567,Hermes,Leela
18568,Leela,How is this possible And can you believe she wore a tank top to my funeral
18569,Robot Leela,Shut up  We gotta get outta here
18570,Leela,Bender
18571,Bender,"All aboard the party ship

Leela"
18572,Robot Leela,There would be if youd taken a spin class instead of lounging around in a coma
18573,Leela,This is crazy
18574,Leela,Its like Im looking at an exact robot duplicate of myself
18575,Farnsworth,That is what youre looking at
18576,Leela,Oh  How could you do this Fry
18577,Fry,Uh coma Sad
18578,Robot Leela,I have to go  This is just too freaky
18579,Fry,Dont get upset Leela  Shes nothing like you
18580,Leela,I have to go  This is just too freaky
18581,Fry,I need cheering up Bender  I dunno  You wanna go out and party tonight
18582,Bender,I hate partying  If only I didnt have so much crunk in my badunkadunk  Ooh yeah Come on babe
