,Characters,Quotes
21469,Bender,Neat. So where are we goin'?
21470,Professor Farnsworth,Pandora.
21471,Leela,"That dangerous, 3-D planet? Can't we just send our avatars?"
21472,Professor Farnsworth,No! It's cheaper just to have you die.
21473,Fry,Whoa! Fifteen miles over the speed of light.
21474,URL,"That's a violation of the law of Lorentz invariance, baby."
21475,Fry,Light 'em up.
21476,URL,Look out for that particular individual.
21477,Dandy Jim,"An electric wall, eh? I can't see the harm in peein' on that."
21478,URL,Whoa! Where my man learn that?
21479,Fry,SunnyD commercial.
21480,URL,Let's refract this sucker.
21481,Fry,"DNA and career chip, please."
21482,URL,"Erwin Schrödinger, huh? What's in the box, Schrödinger?"
21483,Erwin Schrödinger,"Um... A cat, some poison, und a caesium atom."
21484,Fry,The cat! Is it alive or dead?  Alive or dead?!
21485,URL,"Answer him, fool."
21486,Erwin Schrödinger,It's a superposition of both states until you open it and collapse the wave function.
21487,Fry,Says you.
21488,URL,There's also a lotta drugs in there.
21489,Leela,So... You're a Robot?
21490,Chief O'Mannahan,You boys did good. Nailed a major violator of the laws of Physics.
21491,URL,He's goin' down.  Cat's gonna testify.
21492,Chief O'Mannahan,Guys like this really bust my uterus. You're both getting a promotion! Ever heard of the Future Crimes Division?
21493,Fry,Tomorrow I have.
21494,Leela,Oops.
21495,Leela,I can't make out a thing!
21496,Bender,"Well, I guess you should've had two eyes!"
21497,Leela,Just deliver the package and let's get outta here.
21498,Bender,Screw that!  I ain't no delivery boy! I'm the company's chef.
21499,Leela,"Oh! You're the chef, are you?  Then why don't you make us something nice to eat?"
21500,Bender,Here's your damn peanut butter and jelly sandwich!
21501,Blond man,"Now that we can predict crimes with 99% accuracy, we can arrest most perpetrators before they even perpetrate anything."
21502,Fry,That's ridiculous. Only horoscopes can predict the future.
21503,Blond man,That's what we used to think. Until we invented...  This.
21504,Fry,Whoa!
21505,URL,"Slowed on, baby."
21506,Blond man,The cybernetic oracle. The ultimate man-machine hybrid. Programmed with every crime ever recorded and implanted with the brain cells of History's greatest detectives. We call 'im... Pickles.
21507,Fry,On account of it's like he's floating in a jar?
21508,Blond man,"Exactly. The oracle's visions are recorded on these coloured balls.  Green is larceny. Black is fraud. Red, homicide."
21509,Fry,What's pink pocodots?
21510,Blond man,"Clown slaughter. It happens more often than you think.  Red ball, homicide!"
21511,Fry,Woo!
21512,Blond man,Suspect
21513,Hattie,My kajigger!
21514,Blond man,Victim
21515,Fry,Look! The clock says 5
21516,URL,Uh-oh. We only have a half hour to chill out before we head over.
21517,Old man,"Oh, Hattie. When I look into your one good eye, I see a reflection of beauty."
21518,Hattie,"Oh, fresh."
21519,URL,"Freeze, fool."
21520,Fry,You're under arrest for future murder!
21521,Old man,Ja?  You can't arrest me for future murder after it's right-now murder!
21522,Hattie,My kajigger!  So he didn't really wanna marry me?
21523,URL,"Nah. See, he knew you'd left everything to your parakeets in your will."
21524,Fry,"He was gonna murder you, marry your parakeets, and then poison them with an arsenic-laced cuttlebone."
21525,URL,"Classic move. Aw, yeah."
21526,Chief O'Mannahan,Congratulations on your big bust.
21527,Fry,You too.
21528,Chief O'Mannahan,"Keep it up and you boys might just make detective. Now, if you'll excuse me, I gotta go drop a big one."
21529,Fry,Wow! I can't believe it. One more promotion and I'll be a real detective. Like Sherlock Holmes or Speed Buggy.
21530,Chief O'Mannahan,Eight pounds. I'm namin' 'er Bert!
21531,URL,"Mazel tov, Chief. That's a beautiful bathroom baby."
21532,URL,"Ain't you headin' home, Phil?"
21533,Fry,In a minute. I just wanna finish this paperless work.
21534,URL,Don't stay up too late. We gotta lotta people to shoot tomorrow.
21535,Fry,Hello? Anyone?  There's never a cop around when you need one.
21536,Female voice,"Green ball, larceny."
21537,Fry,The thief seems to be some sorta ghost. Or is he?  Bender?!
21538,Hermes,Our corporate tax rate remained unchanged this fiscal year.
21539,Amy,That's not funny.
21540,Hermes,It's not supposed to be funny. It's a business meetin'.
21541,Zoidberg,Things used to be funny around here! Noses were picked. Pants fell down. So what changed? Only Fry could say... And he's gone!
21542,Amy,Hey! Bender and Leela are back from Pandora. How was it?
21543,Leela,Awful. We had nothing to say to each other.  So we had to listen to Bender's Eagles album for twenty-seven hours.
21544,Bender,"Beats talkin' to you, ""Witchy Woman"".  Hey, meatbag!"
21545,Hermes,Look at you!
21546,Leela,Hubba-hubba. Your pants go almost all the way to your ankles!
21547,Fry,"Good afternoon, individuals.  Sir, would you mind stepping outta the building?"
21548,Bender,"Normally, when a cop asks me that, I spray whipped cream in his eyes and run away. But, to ditch these losers, gladly."
21549,Fry,"Bender, be honest with me. Are you planning a big heist?"
21550,Bender,"Usually, but not at the moment."
21551,Fry,I only ask 'cause the oracle thinks you're gonna pull of a major theft next Thursday.
21552,Bender,"Next Thursday, you say? Pray, continue."
21553,Fry,Are you familiar with this particular location?
21554,Bender,I may have a burgling familiarity with it.
21555,Fry,Does the word Maltese mean anything to you?
21556,Bender,The Maltese Liquor?! The strongest and most valuable malt liquor ever brewed! And soon it will be mine...  I'm sorry. You were sayin'?
21557,Fry,"Bender, I'm only tellin' you this so you can avoid committing the crime."
21558,Bender,"""Avoid committing the crime"". Got it."
21559,Fry,"You wrote ""Commit the crime""!"
21560,Fry,There's gotta be some way to stop Bender.  That's me. I recognise the face.
21561,Bender,You shot me. You miserable dingus!
21562,Fry,No! No! What have I will have done?
21563,URL,"Man, that's heavy.  Osmium heavy."
21564,Fry,Are you gonna turn me in for concealing evidence?
21565,URL,"Say what? You're my partner, home-Fry.  Besides, I got my own secrets."
21566,Chief O'Mannahan,Anything big worth checkin' out?
21567,URL,"Just your big, jangly booty, baby."
21568,Chief O'Mannahan,"See ya tonight, toots."
21569,Fry,You... And— And the Chief?!
21570,URL,"We been gettin' it on. Right there in your chair.  ""Yeah. Yeah. Yeah."""
21571,Fry,I would never shoot Bender! Never! He taught me how to shave.
21572,URL,"Revision ball. By decidin' not to shoot Bender, you created an alternate future."
21573,Fry,I could never shoot you! Never! You taught me how to shave.
21574,Fry,See?
21575,Fry,Go!
21576,URL,Now dig the unintended consequences.
21577,Bender,Oops.
21578,URL,The Maltese Liquor done destroyed their brains. Fools should've known it's fatal for anyone but Robots and Billy Dee Williams.
21579,Fry,"So, if I don't shoot Bender, all my other friends will die?!"
21580,URL,Fate is a freaky mistress. Much like the Chief. Look out!
21581,Fry,Somethin' is not right. I refuse to believe it. Rewind!
21582,Hedonism Bot,Ooh. Are you the calloused working man I ordered?
21583,Bender,Uh...  Sure.
21584,Bender,"In order to fix your leaky roof, I'll need to spend two or three hours down here in the wine cellar."
21585,Hedonism Bot,I'll be upstairs putting batteries and things.
21586,Bender,Whoa!  Two-hundred-and-ten proof.
21587,Fry,That's all the proof I need.  Put the bottle back!
21588,Bender,We both know I won't do that! Either you're gonna shoot me or I'm gonna spray whipped cream in your eyes and walk outta here like a big shot.
21589,Fry,"Bender, no! You don't have to do something just 'cause it's gonna happen! The future's making a chump outta you!"
21590,Bender,"Oh, yeah?!  Well, I'm gonna make a chump outta the future! I'm not stealin' anything."
21591,Fry,Yes! I stopped the crime without shooting you. The oracle was wrong!
21592,Male voice,Was I?
21593,Fry,Pickles?!
21594,Pickles,"Yes. It is I, Pickles! I set the whole thing up. Everyone will think Bender's the thief, while I make off with that glorious brew."
21595,Bender,Seriously? Why?
21596,Pickles,So I can kill my Human brain cells. Do you have any idea what a burden it is to know everything that will ever happen?! To never be surprised. To know the punch line of every joke hours in advance.
21597,Fry,Like watching Leno.
21598,Pickles,"And that is why I faked the prediction of this crime. Nevertheless, stay with me here.  Not that one! The real one. Which you switched when Fry stupidly looked away."
21599,Fry,Hey!
21600,Bender,"Aw, man. Why do you gotta be so oracle-y?"
21601,Pickles,"Fry... You are going to shoot Bender, killing him and shattering the fake bottle. Just as I predicted.  Do it! It is your destiny!"
21602,Fry,"Funny thing about destiny.  Oh, nuts."
21603,Bender,You shot me! You miserable dingus!
21604,Pickles,And now the part I didn't show you.  Finally... Blissful ignorance! I have no idea what's going to happen next!
21605,Fry,"Did you get that, Chief?"
21606,Chief O'Mannahan,We got it all from behind this prediction-proof glass.
21607,Pickles,But... How could you know my prediction was fake?
21608,Fry,"I knew somethin' was wrong, but I couldn't put my finger on it. Then it hit me.  Bender would never share!"
21609,Bender,The very idea!
21610,Fry,So we set up this little charade based on an episode of Speed Buggy.
21611,URL,With the added benefit of me and the Chief bein' locked in a small room.
21612,Hedonism Bot,Shall we adjourn to the dungeon?
21613,Fry,"Well, I got my shield for stopping Bender.  But then I got fired for tipping off Bender."
21614,Professor Farnsworth,"Fry, we have no idea what you do around here, but we desperately need you back."
21615,Fry,"Ruh— Really? Um, I don't suppose there's any chance I can get a promotion..."
21616,Professor Farnsworth,Sure! What the heck! I hereby promote you to...  Executive delivery boy!
21617,Fry,Executive?!
21618,Hermes,"It's a meanin'less title, but it helps insecure people feel better about themselves."
21619,Fry,I feel better about myself!
21620,Hermes,"So there it is, people. Due to budget cutbacks, we will no longer be offering free squid guts in the kitcken."
21621,Professor Farnsworth,"Oh, boo-hoo! Everyone, look at my latest invention."
21622,Zoidberg,Okay.
21623,Amy,I like how it's not killing us so far.
21624,Professor Farnsworth,It takes any object and makes two smaller copies!
21625,Bender,Why?
21626,Professor Farnsworth,"You see... As I age, I've been shrinking and feeling colder. So now I need twice as many sweaters in a smaller size. First, I scan the old sweater.  Now, the matter prism reorganises the raw material into two smaller copies."
21627,Fry,So that's where babies' sweaters come from!
21628,The Scary Door narrator,"Enclosed as a PDF attachment, a picture of yourself in a boat on a river. It's a river that flows in two directions. Make that three. It's a magic river, that's how. And it's flowing down the eerie canal to... The Scary Door. That's eerie with two Es.  Consider, if you have the energy, Dr. Daniel Zenus, an inventor with a terminal case of the lazies."
21629,Dr. Daniel Zenus,"This Robot will do everything for me. Robot, activate yourself and do my research.  Ah!"
21630,Dr. Daniel Zenus,"Next, assume my social obligations."
21631,Official,"Dr. Zenus, for a lifetime of scientific achievement, we present this award to... Your Robot."
21632,Boy,"Daddy, I love you."
21633,Dr. Daniel Zenus,"If only I'd programmed the Robot to be more careful what I wished for. Robot, experience this tragic irony for me."
21634,Robot,No!
21635,Dr. Daniel Zenus,Ah!
21636,Bender,Ah!
21637,Fry,"Man, I wish we had a Robot to do stuff."
21638,Bender,"I know, right?"
21639,Professor Farnsworth,"Bender, thank God I found you in time. I need someone in the lab immediately to fold my new sweaters."
21640,Bender,I'm sorry. Do you see a Robot in this room named Folder?
21641,Professor Farnsworth,"Fortunately, I came prepared with a backup phrasing. Uh, Bender, would you mind bending my new sweaters? There's only two of them."
21642,Bender,"Hey! Oh! You want me to do two things? Man, I'd call my lawyer if diallin' the phone wasn't such a hassle.
 Howdy, fellas! I'm Bender."
21643,Bender duplicate,"Go to hell, old man."
21644,Bender,"I like your attitude. Let's party. But, first, fold these two sweaters."
21645,Bender duplicates,I'm sorry. Do you see a Robot in this room named Folder?
21646,Bender,"Damn, you're cute."
21647,Bender,"Hi! I'm Bender, this is my Robot Bender, and this is my other Robot Bender."
21648,Leela,"Oh, Lord."
21649,Bender,"They're 60%-scaled replicas of me, Bender."
21650,Leela,Does that mean they only do 60% of the work you do or that they actually do more work because they're only 60% as lazy?
21651,Bender,Shut up.  That's a good one.
21652,Professor Farnsworth,"Enough good ones, everyone. We have a delivery to an Alien space giant."
21653,Hermes,You'll have to be respectful. This customer is fifty-feet tall and sensitive about his appearance.
21654,Amy,"Colossal tooth whitener, mega deodorant, humongous acne cream... Aw, and one regular-sized condom."
21655,Bender,All that and a small wiener? This guy's got it goin' on.
21656,Leela,Remember
21657,Bender,"I hope that's vanishing cream, 'cause that needs to go away."
21658,Bender duplicate,That's cold-blooded.
21659,Leela,Shhh!
21660,Unattractive giant monster,It's okay. I understand. My unusual appearance makes people nervous. You used humour to defuse the tension.
21661,Bender,"Yup. And there's still a little more tension, so look out.  You so ugly, when trick-or-treaters come to your house, they give you candy."
21662,Bender duplicate #1,"You so ugly, when you go to the bank, they ask you to put on a ski mask."
21663,Bender duplicate #2,"You so ugly, you crack the Daily Mirror. It's a newspaper!"
21664,Unattractive giant monster,"I wish it weren't so, but many of these things are true. Anyhow, you've lowered my self-esteem a bit more, but I'm sincerely grateful you came all this way to deliver my fungus chizzle."
21665,Fry,"Don't feel bad, sir. It's not your fault. You probably just inherited your appearance from your mother."
21666,Unattractive giant monster,What?! No one insults my momma.
21667,Bender,"Oh, God! Shield your eyes! It's like Edward James Olmos on IMAX."
21668,Left Bender duplicate,Did you see his face when I said he's so ugly?
21669,Right Bender duplicate,"No, I blacked out. 'Cause he's so ugly!"
21670,Bender,"Hey, guys, quit reminiscing and grab me two cigars."
21671,Left Bender duplicate,One thing each?
21672,Right Bender duplicate,Sounds fair.
21673,Bender,Wait. Make that four cigars.
21674,Bender duplicates,You want us to do four things?
21675,Hermes,My manwich!
21676,Bender duplicate,"What's up, Shorty?"
21677,Bender,"And that's the story of how one of me became two and two became four, makin' seven total. The end."
21678,Leela,"I just like having the end locker. It's not like Amy cares about it at all. But no, she won't trade with me."
21679,Zoidberg,A rat!
21680,Leela,Yes! She is a rat!
21681,Zoidberg,No! Look!
21682,Very small Bender,Which way to the tiny hookers?
21683,Amy,"A big, fat roach!"
21684,Hermes,What? I thought I put that away.
21685,Amy,No! There!
21686,Bender on the other side,Who're you?
21687,Insect-sized Bender,Bender sent me.
21688,Insect-sized Bender,"Hey, I know that guy!"
21689,Professor Farnsworth,"Scruffy, what is that tiny Bender doing in my soup?!"
21690,Scruffy,"It appears to be giving you the finger, sir. Enjoy."
21691,Bender duplicate,Help me! Help me! I'm too lazy to escape!
21692,Bender duplicate,Ow.
21693,Bender,What?
21694,Hermes,This place is crawling with yous!
21695,Bender,"So there's more Benders around. As far as I'm concerned, that's good news!"
21696,Professor Farnsworth,"Bad news, everyone! Look at this infinite series representing the mass of successive generations of Benders."
21697,Fry,Don't wait for me.
21698,Professor Farnsworth,It's nonconvergent!
21699,Fry,"Oh, dip!"
21700,Professor Farnsworth,"Unless we quickly exterminate them, they'll replicate ad infinitum and consume all the matter on Earth.  That's 2046 total Benders we need to destroy."
21701,Bender,Wait. Does that include me?
21702,Bender,Too bad he didn't have his own Bible.
21703,Professor Farnsworth,Just 2045 more to go!
21704,Hermes,"2045, 2046. That's it. We got 'em all except for the big one."
21705,Amy,Wait.  This isn't a real Bender. It's a talking doll from when Bender had that sitcom about the city Robot who moves back to the farm.
21706,Bender doll,"Shut your pumpkin, bumpkin."
21707,Bender,Alright. So I let one measly Bender get away. How much harm can one infinitely self-reproducing Robot do?
21708,Leela,Bender! How could you be so lazy and irresponsible?
21709,Bender,"Wait, what? Did someone say I'm great?"
21710,Bender,What's with the grey goo?
21711,Microscopic Bender,Bite my tiny metal ass.
21712,Bender,Hey! Those jerklings ate my couch.
21713,Professor Farnsworth,"Oh, God. We've opened Pandora's fly. They'll reproduce without limit, consuming all the matter in the world."
21714,Fry,Like the Kardashians.
21715,Bender,Now they drank my booze?! They've gone too far!
21716,Leela,Wait a second. All Benders are powered by alcohol!
21717,Professor Farnsworth,"Of course! Long before the Benders devour the Earth, they'll deplete the planet's booze and die off. This is a problem that will solve itself."
21718,Bender,"A problem that solves itself? That sounds like a job for me, Bender."
21719,Morbo,Our top story
21720,Linda,I can no longer face my children!
21721,Leela,"Crisis averted. Without alcohol, the Benders are dying off!"
21722,Scruffy,"A greater tragedy my eyes have never beheld. Well, into the terlet."
21723,Bender,"So sober, so weak..."
21724,Leela,Things really worked out nicely this time.
21725,Professor Farnsworth,This doesn't taste like old-man water.
21726,Professor Farnsworth,Everyone to The Situation Room!
21727,Professor Farnsworth,"I was lying here, snoozing, dreaming, oddly enough, about bathing in champagne with six of the world's most distinguished scientists, when suddenly I realised my bathwater had been transformed into alcohol."
21728,Bender,Alcohol?
21729,Fry,Chug! Chug!
21730,Bender,It's like fine cognac with a hint of aged scrotum.
21731,Leela,How can this be? I thought the Benders drank all the alcohol in the world!
21732,Professor Farnsworth,"They did. But then they made more! You see, once the Benders reached atomic scale, they began directly manipulating water and CO2 molecules to make alcohol.  In a matter of hours, there will be no more fresh water on Earth."
21733,Bender,"Oh, no! What will I mix with my Scotch?"
21734,Linda,"Hey, you! Good evening. Who're you calling drunk? You're not drunk! I'm drunk."
21735,Morbo,"That's right, Linda. Water is now— Now booze and everyone's tetty much protally fitshaced."
21736,Linda,"Turning to sports, the Indy 500 was today. There were no survivors."
21737,Amy,This chair is so comfortable.
21738,Bender,Classic Amy.
21739,Hermes,You wanna see a picture of my boy?
21740,Zoidberg,Sure.  That's your penis!
21741,Hermes,That's my boy!
21742,Leela,I guess this is a... Not so bad. As long as we don't need to use our mental... Mental...
21743,Fry,Minds?
21744,Leela,Wha?
21745,Fry,"No, listen. I... freakin' love you. But I don't throw that word around!"
21746,Professor Farnsworth,"Oh, I know you don't. That's why I love you. Are the pizza muffins ready?"
21747,Fry,He's here for revenging. That's why.
21748,Unattractive giant monster,No! Wait! I'm here to apologise.
21749,Leela,For your looks?  Nice one.
21750,Unattractive giant monster,"Well, yes, actually. It is sort of related to that. Can we talk? Grabbing your spaceship was not okay. I lost my cool and I'm sorry. In group, I learned that I tend to be a bit..."
21751,Hermes,Repulsive?
21752,Unattractive giant monster,"Sensitive. So now I'm, like, trying to work on my attitude and project an air of positivity."
21753,Zoidberg,You're projecting an air of something.
21754,Amy,"You're so stinky, you need right guard and left guard."
21755,Unattractive giant monster,I'll take your hygiene advice to heart.
21756,Professor Farnsworth,You're ugly!
21757,Unattractive giant monster,Hey! Ow!
21758,Zapp,"Yo, freakshow! Your face has been declared a weapon of mass disgusting!"
21759,Kif,Timeless.
21760,Unattractive giant monster,"Okay, deep breath, deep breath.  Dr. Lesterman? I'm sorry to bother you, but I think I'm close to a temper-control incident."
21761,Female voice,You have reached the office of Dr. Judy Lesterman and Dr. Ira Rodkiss. The office is now closed. If this is a pharmacy call—
21762,Unattractive giant monster,"That's it! I promised myself I wouldn't do this, but I...  I won't stop until your whole planet is as ugly as you perceived me to be!"
21763,Zapp,That will take a very long time.
21764,Kif,"Oh, God! Stop. Stop."
21765,Bender,Ah!
21766,Fry,Blunder? You're the only one who's sober. You gotta do somethin'.
21767,Bender,Haven't I done enough already?
21768,Fry,Please... Stop the monster. Just do that one thing.
21769,Bender,Make it zero and you got a deal.
21770,Fry,What if I folded the Professor's sweaters for you?
21771,Bender,Both of them?! You mean you'll do two things and I only have to do one thing?
21772,Fry,Yeah. To save the world.
21773,Fry,Sucker.
21774,Bender,"Legion of Benders, come onto me. We have one thing to do!"
21775,Bender duplicates,Screw that.
21776,Bender,"Oh, come on, you lazy jerks. If we all pitch in, we each only have to do one quintillionth of a thing."
21777,Bender duplicates,Alright.
21778,Bender,Whoa. Big Bender starts right now.
21779,Unattractive giant monster,"Get a shave, ugly!"
21780,Bender,"How about some aftershave, dumpy?"
21781,Unattractive giant monster,You big bully!
21782,Bender,You ugly nerd! Enjoy a nice guggenheim swirley. Let this beatin' be a lesson about never attacking those more handsome than oneself.
21783,Unattractive giant monster,All I wanted was to apologise to you people! But now I have to kill you.
21784,Bender,How? By makin' me look at you?
21785,Unattractive giant monster,No. By makin' you look at... My momma!
21786,Bender,Your momma's so ugly!
21787,Unattractive giant monster,I told you not to talk about my momma!
21788,Male voice,"Walk toward the light, Bender."
21789,Bender,"Aw, man. Do I have to walk?"
21790,Fry,No!
21791,Unattractive giant monster,"No! At last, I'm beautiful."
21792,Bender,"Yeah, if you're in the grave dust."
21793,Fry,"Bender, you did it!"
21794,Bender,"No,  Ladies and gentlemen, if together we were able to defeat this giant space monster, think how also we might defeat the monsters of poverty and disease and unliteracy. In this spirit, I ask my fellow Benders to join me in working diligently to—"
21795,Bender duplicate A,Go to hell!
21796,Bender duplicate B,Come on. Let's go some place where we don't have to do one quintillionth of a thing all the time.
21797,Bender,"Well, that was dumb."
21798,Fry,Looks like it's full of dig dogs.
21799,Amy,"Man, we're way drunk. What happened, Professor?"
21800,Professor Farnsworth,Something absolutely incredible! The sweaters got folded.
21801,Zoidberg,But how?
21802,Fry,"I didn't do it. Bender, did you learn a lesson about not bein' lazy while the rest of us were bombed out of our gourds?"
21803,Bender,"Maybe I did, Fry. Maybe I did. Or maybe I rescued one last mini-Bender to fold stupid, ugly sweaters while I laughed at him.  I guess we'll never know."
21804,Man,Mom on deck! Ten—
21805,Mom,"Alright, grunts. Here's your pre-mission pep talk.  Shoot anyone who doesn't obey hard enough."
21806,Man,But—
21807,Mom,"Stop gaining knowledge, Hubert!  The grunts catch the Alien, the surgeon guts it, and you smuggle the poison parts back here."
21808,Professor Farnsworth,"Eh, something about poison. Got it. Eh, by the way, that surgeon...  Where is he?"
21809,Mom,You! Where's the butcher?!
21810,Man,"Ma'am, I dunno, ma'am. 'Is duffel bag arrived."
21811,Zoidberg,It's not a duffel bag. It's my apartment.
21812,Mom,"Hubert, meet John Zoidberg.  In the budget category."
21813,Professor Farnsworth,Have you ever dissected a Yeti before?
21814,Zoidberg,Himalayan or Neptunian?
21815,Professor Farnsworth,Tritonian.
21816,Zoidberg,"A Tritonian Yeti?!  You two aren't up to anything unethical, are you?!"
21817,Mom,"I said, ""Relax."""
21818,Professor Farnsworth,"Ah, Zoidberg.  We've known each other so long that... Sometimes, I don't think we even need words to understand each other."
21819,Zoidberg,What?
21820,Leela,"Once and for all, Fry, even though it's the future, most objects are still just objects. Not Aliens who look like objects."
21821,Fry,So my efforts to establish diplomatic relations with the cactus people were doomed from the start.
21822,Zoidberg,"So you're in pain and 'ave a bunch o' needles. I prescribe acupuncture.  I mean, ""Blood."""
21823,Fry,Put it back in me!
21824,Zoidberg,I'm afraid Fry lost a lotta juice.  He's developed Simpsons jaundice.
21825,Fry,"¡Ay, caramba!"
21826,Zoidberg,His only hope is some replacement liver. Yours looks like a good match.
21827,Leela,"Well, if it'll help Fry—"
21828,Fry,"Careful, Leela!  He knows less about Human anatomy than I do. And I can't even find my own uterus!"
21829,Zoidberg,You may feel a slight sawing!
21830,Zoidberg,And all we need is a little spine supplement to replace what Leela lost in that unavoidable saw mix-up.
21831,Leela,"It wasn't unavoidable!  You just had to stop cutting my spine when I yelled, ""Stop! You're cutting my spine!"""
21832,Fry,I hate Mondays.
21833,Zoidberg,"Anyhow, Hermes, all Leela needs is one of your vertebrae."
21834,Hermes,"But, Doctor, will I be able to limbo afterwards?"
21835,Zoidberg,"Could you limbo before?  Wait. I say, ""Yes."" And you say, ""I couldn't limbo before."" You ruined the joke, Hermes!"
21836,Zoidberg,"There you go, Leela. Good as new!"
21837,Leela,Whoa! Whoa!
21838,Fry,"Oh, sure."
21839,Leela,Whoa!
21840,Fry,But my jaundice has progressed a Muppet gangrene. It's not easy being gangrenous.
21841,Hermes,I thought you were only gonna take out one vertebra!
21842,Zoidberg,"Yeah, but did you ever play Jenga? Sometimes, you pull one and—"
21843,Fry,"Oh, yeah? Well, I've got news for ya. I'm not stayin' like this. You're the Doctor!"
21844,Zoidberg,Hmmm. What started out as a pleasant afternoon of drugs and surgery has not gone as planned. But don't worry. We still 'ave three or four coworkers with plenty of spare parts.
21845,Zoidberg,My first mission.  With sprinkles on?
21846,Professor Farnsworth,"Why, you're just a big kid, aren't you, Zoidberg?"
21847,Zoidberg,A very big kid.
21848,Man,"We're over the drop zone, gentlemen. Might I suggest you jump out the door and poop yourselves."
21849,Zoidberg,"So, anyway, I hope the men 'ave been taking their hypermalaria pills."
21850,Professor Farnsworth,Their wha?!
21851,Zoidberg,"""Their wha?!""  What smells like methane?"
21852,Doctor,My God. I've never seen such a gruesome shark attack.  Especially this far inland.
21853,Leela,"It wasn't a shark. It was an awful, incompetent doctor."
21854,Doctor,Wow. He must've been a total Zoidberg.
21855,Hermes,"It was Zoidberg! He brutalised us with power tools, gypsy curses, and hypnosis!"
21856,Amy,"Yes, master."
21857,Doctor,You'll all get through this. I give you my word as a real doctor.
21858,Bender,What about me?
21859,Doctor,What did 'e do to you?
21860,Bender,"I dunno exactly, but...  I'm incontinent."
21861,Doctor,I'm truly sorry.
21862,Fry,I consider myself a reasonable man. Quick with a joke. Slow to anger. But Bender can't go on long car trips anymore an' I say Zoidberg must die!
21863,Hermes,"People, please!  Death to the crab!"
21864,Professor Farnsworth,"How bad is it, Doctor?"
21865,Zoidberg,Super bad. It's Tritonian hypermalaria.  A lot of these men will be dead within twenty-four hours.
21866,Man,What?!
21867,Zoidberg,"Not you, though!  It can kill immediately. Or lie dormant for decades. But, sooner or later, it erupts, causing fever, spasms, madness, coma, and finally... Death."
21868,Man,What?!
21869,Zoidberg,Super model!
21870,Professor Farnsworth,"Oh!  Those poor, doomed bastards. I guess it's up to me to complete the mission."
21871,Professor Farnsworth,"I'll be in the swamp, blowing the smirk off a toxic Yeti."
21872,Hermes,"Professor, we need to talk!  You need to listen to us! Yes, you do!"
21873,Leela,We've had it with Zoidberg!  We demand you fire him!
21874,Professor Farnsworth,"Nonsense! Zoidberg's a fine physician.  Your mistake is being Humans! No. If I'm going to fire anyone, it'll be Scruffy."
21875,Hermes,Ya can't do that!
21876,Bender,What did Scruffy ever do to you?!
21877,Amy,Over my dead body!
21878,Bender,"Don't you get it, old man?  Uh-oh."
21879,Hermes,"Why are you protecting Zoidberg, Professor?  Do you owe him something?"
21880,Leela,Is he blackmailing you somehow?
21881,Amy,What does 'e have on you?!  Why have you kept 'im around all these years when 'e's so grossly incompetent?!
21882,Professor Farnsworth,"Long ago, Zoidberg an' I entered into a secret arrangement relating to certain extraordinary events too horrible to reveal.  So there's nothing to be curious about!"
21883,Professor Farnsworth,Zoidberg?!
21884,Zoidberg,"You can't hunt a Yeti by yourself, sir.  It's suicidal."
21885,Professor Farnsworth,"So what?!  I'm going to die of hypermalaria, anyway. I was in the same swamp as the rest of the men."
21886,Zoidberg,"Just because you were in the swamp, doesn't necessarily mean—"
21887,Professor Farnsworth,"I was thirsty from the flight! I drank swamp water! Look, Zoidberg.  You're a loyal friend."
21888,Zoidberg,Friend?!
21889,Professor Farnsworth,But I'm doomed.  I might as well capture a Yeti and die trying.
21890,Zoidberg,Then you'll need someone to dissect it!  Friend.
21891,Professor Farnsworth,"Go, Johnny! Go!  That's an order!"
21892,Zoidberg,Never! Zoidberg doesn't abandon a friend apparently.
21893,Professor Farnsworth,Ooh! Ooh-ho-ho!
21894,Zoidberg,I'll save us! By scaring 'im off with my crazy war noise!  Crunch all you want. I'll make more.
21895,Zoidberg,Oy.  I lost another one.
21896,Leela,"I'm sorry to break it to you this way, but we hate you and we never wanna see you again."
21897,Zoidberg,"But, friends—"
21898,Hermes,We're not your friends! We're your victims!
21899,Zoidberg,I was just trying to—
21900,Amy,Shut up and give me my kidney back!
21901,Zoidberg,I'm sorry.  I'm sorry.
21902,Fry,We dunno why the Professor keeps you around here and we don't care!  Nobody wants to see you ever again!
21903,Professor Farnsworth,"Dr. Zoidberg, I want to see you right now!"
21904,Professor Farnsworth,"The time 'as come, my friend.  We have to talk about... Our arrangement."
21905,Zoidberg,"Oh, no!  Oh, no, no, no! Oh, no!"
21906,Zoidberg,"Oh, no!"
21907,Professor Farnsworth,"Unpaw him, you big ape!  Are you alright?"
21908,Zoidberg,You!  You saved my life!
21909,Professor Farnsworth,"Oh, fuff."
21910,Zoidberg,"Yes, fuff.  Or maybe a butler?"
21911,Professor Farnsworth,"No, I haven't needed a butler since grad school. But I do need a doctor.  The fever! The madness!"
21912,Zoidberg,"Don't forget the spasms, coma, and death."
21913,Professor Farnsworth,I don't want to go through that!  I want you to kill me!
21914,Zoidberg,Alright.  Give me the knife.
21915,Professor Farnsworth,Not now!  Isn't that what you said?
21916,Zoidberg,It sounds like something I would say.
21917,Professor Farnsworth,So stay with me until the symptoms start. Then...  Put me out of my misery. You must swear!
