,Characters,Quotes
13206,BUBBLEGUM TATE,"Yo, the superheroes have turned evil! Most uncool!"
13207,SECURITY GUARD,Get 'em!
13208,LEELA,"Stay back! Or we'll, beat the tour out of you...using superpowers!"
13209,FRY,So this is your lair?
13210,ZOOKEEPER,Of course not. You think I'd show you my lair? My lair's a million times nicer than this!
13211,FRY,"OK, take it easy!"
13212,BENDER,"Well, here's your lousy Gemerald."
13213,ZOOKEEPER,Hawk! Fetch!
13214,FRY,That seemed unnecessary.
13215,ZOOKEEPER,"Our transaction is complete. Come Solomon, to the lair."
13216,LEELA,"Mom, Dad, oh I'm so sorry I got you kidnapped by a crazy madman who tried to feed you to pirhanas."
13217,MUNDA,We're just happy to be involved in your life.
13218,LEELA,"No no, it's my fault for telling you I was a superhero."
13219,MORRIS,That's true.
13220,LEELA,I just couldn't stand to have you to think I was ashamed of you.
13221,MUNDA,"That's OK sweetie, but, it's natural for children to be a little ashamed of their parents."
13222,FRY,Oh yeah!
13223,MORRIS,Just like it's natural for parents to be a little disappointed in their children...n-not that we are.
13224,MUNDA,But you could call a little more often.
13225,LEELA,
13226,MUNDA,And would it kill you to use some mouthwash?
13227,BENDER,Hey Fry we've still got our costumes on. Wanna steal some more stuff?
13228,FRY,"I guess, as long as you think it's right."
13229,BENDER,Superheroes away!
13230,SONG,Go go go New Justice Team!
13231,FUTURAMA,
13232,"""TEENAGE MUTANT LEELA'S HURDLES""",
13233,FARNSWORTH,Pazuzu you ungrateful gargoyle! I put you through college and this is how you repay me?
13234,FARNSWORTH,"Let's get this gargoyle hunt on the road. Driving gloves, driving goggles. Driving thong. There."
13235,LEELA,"Uh, maybe I should drive."
13236,FARNSWORTH,You? A woman? I'm trying to catch a monster not find the quickest route to the mall! Let me just adjust the seat.
13237,FRY,"My God, he's gonna do it! Everybody, seatbelts to maximum buckling."
13238,RANDY [FROM HIS CAR],"Hey grandpa, move your wrinkly old kiester!"
13239,LEELA,For heaven's gate Professor this ship can do 99% light speed. Why are we going at 35 miles an hour?
13240,FARNSWORTH,Because we're in a hurry that's why.
13241,LEELA,Plus you have the highbeams on!
13242,BENDER,"Yo, Captain Cateracts, what are we doing here?"
13243,FARNSWORTH,"Oh it's 2:30, we can still catch the early bird dinner special."
13244,FRY,"Uh, aren't we looking for your gargoyle?"
13245,FARNSWORTH,My wha?
13246,FARNSWORTH,Hello Mavis! Surprised to see me back again so soon?
13247,WANDA,Mavis is dead.
13248,FARNSWORTH,I expect you'll want to see my angry crotchety grandpa discount card!
13249,WANDA,Sir this card is expired.
13250,FARNSWORTH,But it's good for a lifetime.
13251,WANDA,Well yours expired.
13252,LEELA,Oh Lord! Teeth do not belong in your pants Professor.
13253,FARNSWORTH,Well I can't keep them in my mouth. They're nuclear powered!
13254,FRY,Ow! It bit me!
13255,LEELA,No! No! It's tasted human blood!
13256,FARNSWORTH,Mmm! Damn good meat!
13257,LEELA,Professor we've talked it over and everyone thinks you're too old.
13258,AMY,Right on.
13259,FRY,Yup.
13260,BENDER,Uh huh!
13261,HERMES,We've decided to do the merciful thing and have you Youthasized.
13262,FARNSWORTH,Dear God no!
13263,AMY,"Oh relax Professor. Youthasizing is a trendy new spa treatment, its this seasons shark cartilage enema."
13264,FARNSWORTH,"But I like being old. I don't have to talk to my parents, no one asks me to help move their stuff, I don't need to understand today's ""edgy TV sitcoms."""
13265,LEELA,"OK OK, we're not gonna force you until I've finished this sentence. Get him!"
13266,FARNSWORTH,My thong!
13267,HEATHER,"Hi, I'm Heather your personal Youthasizer! Lets get started with a nice botulism treatment shall we?"
13268,FARNSWORTH,Go to hell Heather!
13269,HEATHER,Oh!  In small doses botchelism toxin tightens and tones the facial muscles instead of killing you in the most horrible fashion imaginable.
13270,FARNSWORTH,Give me back my floppy face!
13271,FARNSWORTH,Careful with the giblets!
13272,HEATHER,"Hmm, you're still retaining a lot of grump in these joints.  More pressure."
13273,FARNSWORTH,Ahh!
13274,HEATHER,"Since this is such a serious case of old, we'll have to try our strongest treatment. A soothing full body bath in searing hot tar. Sir, its not neccesary or wise to be naked."
13275,FARNSWORTH,You sound just like my tennis instructor.
13276,HEATHER,The tar blisters the age right out of the body in what top scientists suspect is a miracle.
13277,FARNSWORTH,"Oh I don't have time for this. I have to go and buy a single piece of fruit with a coupon and then return it, making people wait behind me while I complain."
13278,FRY,He still sounds sorta old. Sorta real old.
13279,BENDER,"Step aside lady.  Like everything else in life, pumping is just a primative degenerate form of bending. (mean voice) C'mon Bender pump harder! Harder! (weak voice) I'm trying as hard as I can. (mean voice) Harder damn you!"
13280,FARNSWORTH,Well that was an utter waste of time.
13281,AMY,Professor it worked! You look young enough to be my father!
13282,FARNSWORTH,Poodlespit!  53 years old?  Now I'll need a fake ID to rent ultra-porn.
13283,FRY,This is great Professor! We should go out and celebrate!
13284,FARNSWORTH,"Dear Lord, you've all reverted to your childhood forms!"
13285,ZOIDBERG,Hooray! I'm a teenage hearthrob again!
13286,FARNSWORTH,"While I try to restore our normal ages, I expect you all to go about your jobs like normal professionals."
13287,HERMES,"It wasn't me Mr F, it was Amy!  Stop it Amy!"
13288,AMY,You stink!
13289,HERMES,You know you did it!
13290,FARNSWORTH,Quiet! Quiet I say!
13291,LABARBARA,"We're here to take my little stub of a husband home. Hermes, say goodbye to Mr Farnsworth."
13292,HERMES,Goodbye Mr Dumbsworth!
13293,LEELA,"Hey, this my chance to spend time with my parents too!"
13294,FRY,But your parents are gross sewer mutants.
13295,LEELA,"When I was an orphan I always wished I could grow up with my mom and dad. And now, thanks to being hurled backwards through time -"
13296,FARNSWORTH,That's not what happened! Shut up and go live with your parents.
13297,LEELA,"It's gonna be totally awesome mom! You and me can bake and argue about my hairstyle hiding my pretty face. And if some kid picks on me, my dad can beat up his dad."
13298,MORRIS,Can't I just beat up the kid?
13299,MUNDA,"Well OK Leela, if you think you can put up with your father, welcome home. We'll try to respect your independence and your freedom."
13300,LEELA,"No! I want the real teen experience! Chores, curfew, the works!"
13301,MORRIS,"Fine Leela we'll be the strictest parents ever. Now, lets all have some tequila to celebrate!"
13302,LEELA,Dad I'm underage!
13303,MORRIS,Oh right. Here's a silly straw.
13304,MRS WONG,Oh my Amy's sweet little girl again. This like a mother's dream. Bad dream that is! At this rate I'm never going to get a grandchild!
13305,MR WONG,Maybe she not grown up but she sure grown out! She fat!
13306,AMY,"Dad, if you're gonna make fat jokes until I get cute again I'm just gonna stay in my room."
13307,MR WONG,Stay in room? You so fat you gonna stay all around room!
13308,FARNSWORTH,I've got to find a way to escape the horrible ravages of youth! Suddenly I'm going to the bathroom like clockwork every three hours! And those jerks at social security stopped sending me cheques! Now I have to pay them!
13309,BENDER,"I'm tired of your yapping.  All you ever do is complain, you never try to make things better. Well I'm running away from this dead end family! I know there's a place for people like me with new ideas. There has to be!"
13310,FARNSWORTH,"Fine, get going!"
13311,BENDER,"Oh I'm going! You're gonna be all ""Where's Bender? I miss Bender!"""
13312,FARNSWORTH,We won't know that until you leave.
13313,BENDER,"Oh, I'm leaving!"
13314,FARNSWORTH,There's the door.
13315,BENDER,I'll be good.
13316,MUNDA,"Ah, do you have to shed your skin on the couch? What do we live in, a zoo?"
13317,MORRIS,I'm getting the doorbell.  For me?
13318,FRY,"Oh, hello sir. It's a lovely evening you have tonight. Um I'm here to pick up your daughter."
13319,LEELA,Hi Fry! I like your blazer.
13320,FRY,Thanks. These aren't pockets they're just flaps. I put my money in my sock.
13321,MUNDA,"So, where are you taking my daughter tonight?"
13322,FRY,A movie.  A movie ma'am.
13323,MORRIS,"Well whatever you're really doing, don't wake us if you get in after 12."
13324,LEELA,"Dad, you're being too leaneant again! I have to be back by 11."
13325,MUNDA,OK OK you're the boss!
13326,LEELA,No I'm not!
13327,FRY,I'd like a sewer burger but without the rat feces.
13328,LEELA,What are you on a diet?
13329,MOOSE,Uh Leela you look hot!
13330,MANDY,"Jeez Moose, just dump me right in front of her why don't you!"
13331,LEELA,"Moose, Mandy, this is my friend Fry - from the surface!"
13332,MANDY,Oh so this is the famous Fry! What is he like the biggest loser on the surface so he has to hang out in the sewer?
13333,FRY (WHISPERING),They're onto me.
13334,LEELA,"Hey come on, let's act like grown ups here! Wanna race?"
13335,MOOSE,Uh yeah!
13336,SAL,Theres. The worlds drinkings water is safes for another days.  Whoas!  Cripe!
13337,LEELA,A tapeworm!
13338,FRY,"We missed the turn, we'll never catch them."
13339,LEELA,Yes we will. This sewer goes right under Planet Express and its's 9pm!
13340,FRY,Yeah!
13341,LEELA,All right!
13342,FRY,"Leela you can stop winning now, we won!"
13343,LEELA,I'm too short to reach the handbrake!
13344,DWAYNE,That's detention!
13345,FRY,"And then, and then, this giant tapeworm tried to play us for chumps but we like totally dissed Moose!"
13346,FARNSWORTH,"Yes, I'd like to meet this ""moose."" But in the meantime I have good news. I may have solved our age problem."
13347,FRY,Yay!
13348,FARNSWORTH,"It seems the Youthasizer tar was saturated with time-altering chronitons. A thin layer is still stuck to our DNA as well as Bender's Robot DNA or ""RNA."""
13349,BENDER,Question.
13350,FARNSWORTH,Yes?
13351,BENDER,You stink!
13352,FARNSWORTH,Yes yes. Anyhow I've designed an oil eating bacterium that should take the tar right off.
13353,FRY,C'mon! Lets go tell Leela so we can grow up together!
13354,LEELA,Thanks Professor but I don't want the treatment.
13355,FARNSWORTH,"Don't you understand you little nitwit? Unless you're treated soon, the only way to restore your true age would be to grow into it! Just as God intended."
13356,MUNDA,He has a point honey. What about your job and your friends? Do you really want to abandon your old life?
13357,LEELA,My old life wasn't as glamourous as my webpage made it look. All I ever wanted was to grow up here. With you. Please?
13358,MUNDA,Well if it's what you really want.
13359,LEELA,It is. I know it is.
13360,FRY,I'll miss you Leela. I'll come ack and visit when I'm all grown up.
13361,LEELA (WHISPERING),Bring beer.
13362,MORRIS,No beer 'til you finish your tequila!
13363,AMY,Let's go!
13364,FARNSWORTH,Initiating controlled infection.
13365,ZOIDBERG,I'm no doctor but this machine guy could use a lozenge.
13366,AMY,Aw poo! We're even younger!
13367,FARNSWORTH,"Damn! the bacteria pigged out on the tar and now they're getting freaky deaky, spreading chronitons throughout our systems. We're getting younger by the minute!"
13368,ZOIDBERG,What I'm going to revrt through all my larval stages?
13369,FARNSWORTH,Word! We'll all keep getting younger and younger until we suffer a fate worse than death - pre-life! Then death.
13370,FARNSWORTH,I've got to stop this reverse aging before we all shrivel up and suffer the agony of unbirth. Think you disco duck think!
13371,AMY,What's that squirming under your shirt?
13372,FARNSWORTH,Get off me you parasitic lamprey!
13373,ZOIDBERG,Oh sure like you need all your blood.
13374,FARNSWORTH,Would you all chill! I can't think with you kids cramping my style! Oh I need a babysitter!
13375,LEELA,"OK, quiet time. I know, everyone pretend to THING TO CHECK your tongue and I'll read you a story."
13376,ZOIDBERG,I can't see from down here I can't.
13377,LEELA,There. Todays story is from New Teen magazine. What would you rather hear about? Four legged Chachi or tentacled Chachi?
13378,FRY,I wanna hear a space story!
13379,LEELA,"It's kind of a baby book. But OK. Let's see. Snow White Dwarf And The Seven Red Dwarves, Charlotte's Tholian Web, The Fountain Of Aging."
13380,FARNSWORTH,"The Fountain Of Aging? Hmm, it is just a legend. Still, they called the Tooth Fairy a legend and now it's head of the FBI."
13381,FARNSWORTH,Sup? Kids ready?
13382,FRY,"Professy's back!  Eww, you smell like smoking.  And drinking."
13383,FARNSWORTH,I had a few beers but I'm cool to drive.
13384,LEELA,"I wish I could come with you to say goodbye, before you all turn back in to grown ups but I'm grounded for knocking the school over."
13385,MUNDA,"Who cares Leela? It was just a public school. Now go with your friends, please."
13386,LEELA,No! A grounded teenager must be confined to her room!
13387,LEELA,...until she sneaks out!
13388,BENDER,When I grow up I wanna be a steam shovel!
13389,LEELA,"According to this, the fountain is located within the darkest, most ancient region of space, just past teddybear junction."
13390,FARNSWORTH,"Teddybear junction, the worst scum hole in the galaxy."
13391,FARNSWORTH,This solar system is like way old.
13392,LEELA,Look how high the asteroid belt is pulled up on that planet.
13393,FARNSWORTH,Newsflash! Everything's getting older the closer we get to that sun!
13394,LEELA,"Dude, the Fountain Of Aging must be on the sun itself!"
13395,FARNSWORTH,Shut up! I was gonna say that!
13396,LEELA,We've got to hurry. The kids have only one change of pants!
13397,FARNSWORTH,We gotta be real real careful to stay in just long enough to make us our right ages again.
13398,FARNSWORTH,Zoidberg! Get out of there!
13399,ZOIDBERG,"The current, its too much already! Help!"
13400,FARNSWORTH,Jeepers!
13401,LEELA,Zoidberg is dead!
13402,ZOIDBERG,No! Zoidberg's brother is dead!  funny story. I just reverted to the age where my siblings budded from me and my brother Norman split off and jumped in the fountain.
13403,SIBLING,He always had to be the centre of attention!
13404,LEELA,Oh no!  Quick! Get them into the fountain!
13405,FARNSWORTH,Thanks for the help Weewa. Once we're gwown up you can go back to your famiwy. We'wl never bother you again.
13406,LEELA,You can bother me a little.
13407,FARNSWORTH,It's working! Hooray!  I can't hold on!
13408,LEELA,I'm coming in after you!
13409,FARNSWORTH,No Leela! You can't give up your childhood! You'll never have another chance at it!
13410,FRY,We did it! We're the right ages again!
13411,LEELA,I think I might be a couple years younger.
13412,AMY,"Oh, me too!"
13413,LEELA,He's too far out! We can't reach him!
13414,HERMES,Are you back to your original age Professor?
13415,FARNSWORTH,Even older! Huzzah!
13416,FRY,I'm sorry you had to give up being a kid Leela.
13417,LEELA,"Well, I guess ever adult wants to be a kid sometimes. But I worked hard to be the person I am!"
13418,FRY,The fabulous person!
13419,LEELA,With friends like you guys -
13420,FRY,Fabulous friends!
13421,LEELA,And I'm really happy I have that life back.
13422,FARNSWORTH,And you my faithful fiend! How can I ever repay you?
13423,THE END,
13424,"""THE WHY OF FRY""",
13425,FRY,Delivery boy Philip J. Fry reporting for duty.
13426,ZOIDBERG,"Dr Zoidberg, soaking in brine."
13427,FRY,"What is the meaning of this? We've got a delivery people, let's move, let's move!  Amy? Mission profile?  Interesting, interesting. Dr Zoidberg, mission bag?"
13428,ZOIDBERG,Packed and ready sir.
13429,FRY,What's this? This is the same toy surprise I got last time!  I can't work under these conditions. And without me there is no mission. I am the mission!
13430,LEELA (SHOUTING),We're back from the mission!
13431,FRY,Wh-what? You went without me?
13432,BENDER (SHOUTING),You were looking up curse words in the dictionary. It seemed like a better use of your time.
13433,FRY,"But, but I'm the delivery boy."
13434,LEELA,"Don't worry, everything went fine."
13435,BENDER,Better than usual!
13436,LEELA,We got medals! Good work team! We really pulled together on this one.
13437,BENDER,Woo-hoo!
13438,FRY,I'm real sorry I missed the mission. I wasn't there and you might have needed me.
13439,BENDER,Nope.
13440,FRY,But if I'd been there I -
13441,BENDER,Nope.
13442,FRY,
13443,BENDER,Nope.
13444,FRY,Bender's great.
13445,BENDER,Nope! Ohh!
13446,FRY,"Listen Leela, let me make it up by taking you out to dinner tonight."
13447,LEELA,Nope. I've got a date with Chaz.
13448,FRY,Chaz?
13449,LEELA,I met him at that charity cock fight last week. He's the mayor's aide.
13450,BENDER,"Ooo, you go mutant girl!"
13451,LEELA,I do go! He's a very important man.
13452,FRY,"So? I'm just as important as him.  It's just that, the kind of importance I have, it doesn't matter if I...don't do it."
13453,FRY,I'm nobody. There are guys in the background with Mary Worth comics who are more important than me.
13454,BENDER,"Ah, buck up meatloaf. Bender'll take you out tonight and cheer you up. What do you wanna do? And I mean anything. You have the power! Name it an I'm there, you the man!"
13455,FRY,"Um, OK. Let's go bowling."
13456,BENDER,Nah.
13457,ELZAR,Table for two? Step right this way.
13458,CHAZ,"I'm afraid we don't have a reservation but uh, as you can see......I'm the mayor's aide. Table for two please."
13459,ELZAR,OK then.
13460,ELZAR,Bam!
13461,CHAZ,It's OK my man. I got you covered on your next health inspection.
13462,ELZAR,"I really appreciate that mister mayor's aide.  Here you go, compliments of the house."
13463,LEELA,"Wow, free bread at a restaurant? Is there anything you can't do?"
13464,CHAZ,"I can't fail the mayor, not ever."
13465,FRY,"Oh jeez, better not let Leela see me."
13466,LEELA,"Hey, I hear Fry.  Boy am I glad you're here!"
13467,FRY,You are? So things aren't working out with whatshisname?
13468,LEELA,"Actually...they are! Confidentially, I might not make it back to my apartment tonight! Could you walk Nibbler for me?"
13469,FRY,Um..uh...
13470,LEELA,And bring a baggy in case he drops a steamer. (shouting) Have a great night!
13471,FRY,"Oh no, please, no!  Perfect!"
13472,SMITTY,"Whoa, smells like a 289 in progress!"
13473,URL,"Failure to scoop, aw yeah!"
13474,FRY,"Wait, I'm trying. It weighs as much as a thousand suns!"
13475,CHAZ,"Don't worry Fry, I'll pull some strings. See if I can't get you tried as a juvenile!"
13476,LEELA,Oh Chaz!
13477,FRY,I'm as worthless as this trashcan.
13478,TRASHCAN,You think I'm as worthless as you? Try catching garbage in your head and raising six kids you dumb townie!
13479,FRY,"Oh Nibbler, at least I'm important to you. Even if it's only 'cause I clean up you poop."
13480,NIBBLER,The poop eradication is but one aspect of your importance.
13481,FRY,D-d-did you just talk?
13482,NIBBLER,Indeed. And I have other amazing powers as well.
13483,FRY,Like what?
13484,FRY,Are you my mommy?
13485,NIBBLER,Negative.
13486,FIONA,Welcome Lord Nibbler.
13487,NIBBLER,Welcome acknowledged. I bring with me...the Mighty One.
13488,FRY,Eh?
13489,KEN,"At last, our centuries upon centuries of waiting have achieved fruition."
13490,FRY,"Aww, aren't you a fuzzy wittle guy?"
13491,KEN,Stop that! Uh...please. Your mightiness -
13492,FRY,Mightiness? Are you off your nut? I just got kidnapped by a bunch of guineapigs.
13493,KEN,Does he not know?
13494,NIBBLER,He does not know.
13495,FIONA,He knows not?
13496,NIBBLER,Knows not does he.
13497,NIBBLONIAN,Not he knows?
13498,KEN,"Enough! Fry, it is my duty to inform you that the fate of humanity, the fate of our race, indeed the fate of all that exists and all that will exist rests with you. You are the single most important person in the universe."
13499,FRY,Oh snap!
13500,NIBBLER,"On this auspicious occasion, let the Hall Of Eternity cut a thunderous blast."
13501,FIONA,The Feast Of A Thousand Beasts is begun.
13502,NIBBLONIAN,You gonna eat that?
13503,FRY,Maybe later.
13504,KEN,The time has come to discuss matters of the gravest importance.
13505,NIBBLER,"Fry, do you remember some months ago when the Earth was attacked by flying brains?"
13506,FRY,"Hmm, I remember the square dancing stomachs, although that might have been a milanta commerical. Wait! The brains! I do remember! But no one else does. They said I was crazy."
13507,KEN,On the contrary. You remember beause you were the only one immune to the brain's mental attack.
13508,FRY,Because I'm so smart?
13509,KEN,"Oh my. Anyway, your immunity is due to the fact that you lack the delta brainwave.  It's a genetic abnormality which resulted when you went back in time and performed certain actions which made you your own grandfather."
13510,FRY,I did do the nasty in the pasty!
13511,NIBBLER,Verily. And that past nastification is what shields you from the brains. You are the last hope of the universe.
13512,FRY,So I really am important? How I feel when I'm drunk is correct?
13513,KEN,Yes. Except the Dave Matthews Band doesn't rock.
13514,KEN,"For a thousand years, the evil brains have been constructing the giant Infosphere, a giant memory bank twice the size of three ordinary memory banks."
13515,FRY,What's so evil about that?
13516,FIONA,They plan to collect all the information in the universe and store it in the sphere.
13517,FRY,So they're trying to learn things?
13518,FIONA,Right.
13519,FRY,Those bastards!
13520,NIBBLER,"Being brains, they feel compelled to know everything. And soon they will."
13521,FRY,I'm as mad as I've ever been.
13522,KEN,"Once their task is complete, they will ensure no new information arises in the only way possible: by destroying the universe."
13523,FRY,Now it's personal.
13524,FIONA,"Your mission is to infiltrate the Infosphere and plant this quantum-interphase bomb, blasting them into an alternate universe, from which there is no return."
13525,NIBBLER,Then outrun the blast on this Scooty-Puff Jr.
13526,FRY,"OK, let's go through this once more -"
13527,FRY,Aah! Brains!
13528,KEN [ON SCREEN],"Fear not Mighty One, your missing brainwave makes you invisible to them. So long as you avoid intense thinking."
13529,FRY,"Sorry, what? I wasn't paying attention."
13530,KEN [ON SCREEN],That is most wise.
13531,FRY,Who?
13532,KEN [ON SCREEN],In a few seconds the brains will finish scanning the last bits of information in the universe.
13533,KEN [ON SCREEN],"Now the Infosphere will open it's protective crust so as to scan itself, completing it's thousand year task."
13534,FIONA [ON SCREEN],This is your one chance to enter the sphere! Scoot! Scoot now!
13535,FRY,I'm at the input console. I'm a little nervous and I've got brain in my buttcrack.
13536,NIBBLER [ON SCREEN],Roger.
13537,KEN [ON SCREEN],"Once you press the detonator, you will have 60 seconds for an exciting escape."
13538,FRY,"Hey wait, this brain knows everything about everything right?"
13539,KEN [ON SCREEN],It will soon. That's why you're supposed to be setting off a bomb.
13540,FRY,"Yeah yeah, but I can't pass up a chance to learn the answers to the greatest questions of all time.  Is it true that post-it stamp glue is made up of -"
13541,INFOSPHERE BRAIN,Correct. Toad mucus.
13542,KEN [ON SCREEN],There's no time for this. Activate the bomb.
13543,FRY,Wait wait wait.  What really killed the dinosaurs?
13544,INFOSPHERE BRAIN,Me!
13545,COMPUTER VOICE,Unauthorised Data Access.
13546,FRY,Uh oh.
13547,GIANT BRAIN,Detecting trace amounts of mental activity. Possibly a dead weasel or a cartoon viewer.
13548,FRY,Eww gross. Cut it out!
13549,BRAIN #1,Odd. He is immune to our sionic attack.
13550,BRAIN #2,Impossible. We're an ambitious young squad with everything to prove.
13551,GIANT BRAIN,"It appears we are in the presence of the fabled one. But without his Scooty-Puff Jr, he cannot escape.  Huh?"
13552,BRAIN #2,A quantum-interphase bomb? Are you insane in the membrane?
13553,FRY,You got it poindexter!
13554,BRAIN #1,"Oh, not good!"
13555,COMPUTER VOICE,Detonation in T-60 Earth seconds.
13556,BRAIN #3,You fool. You'll be transported to the other universe with us. Trapped there for all eternity.
13557,BRAIN #1,"And we'll form a tightly-knit clique, that you won't be part of!"
13558,FRY,Well at least I did one important thing with my life. Leading good to victory over evil!
13559,KEN [ON SCREEN],Exactly!
13560,GIANT BRAIN,The Nibblonians? Good? During your last moments in this universe perhaps you should query our database concerning the night of December 31st 1999.
13561,FRY,The day I got frozen? What about it?
13562,NIBBLER [ON SCREEN],"No! Don't ask about that! It, it would be uh...boring!"
13563,FRY,Eh forget it then.
13564,GIANT BRAIN,Query!
13565,FRY,"OK sheesh!  What happened to me, Philip J. Fry, on the night of December 31st 1999?"
13566,INFOSPHERE BRAIN,Clarification request. Are you the Philip J. Fry from Earth or the Philip J. Fry from Hovering Squidworld 97A?
13567,GIANT BRAIN,Earth you fat idiot! Hurry up!
13568,FRY [ON SCREEN],Hello? Pizza delivery for uh...I. C. Wiener? Aw crud!
13569,FRY,"Eurgh! I can't believe how fat I look! Aw, Nibbler's there. Wait! What?!"
13570,FRY [ON SCREEN],What the?
13571,FRY,"I, I don't understand. You made me go in the freezer tube?"
13572,COMPUTER VOICE,Detonation in T-15 seconds.
13573,FRY,You little runts froze me! You took away my life!
13574,NIBBLER [ON SCREEN],We can explain!
13575,FRY,No you can't. Shut your adorable trap!
13576,NIBBLER [ON SCREEN],We had no choice. You were the only one who could help us. What is one life weighed against the entire universe?
13577,FRY (CRYING),But it was my life.
13578,COMPUTER VOICE,"Detonation in 2, 1. Will the owner of a white Pontiac Firebird...oh nevermind. Zero!"
13579,GIANT BRAIN,"Well, here we are. Trapped for eternity."
13580,BRAIN #2,We could sing American Pie.
13581,FRY,Go ahead. I deserve it. I wish those stupid racoons had never brought me to the future.
13582,INFOSPHERE BRAIN,I have shocking data relevant to this conversation.
13583,GIANT BRAIN,"We don't care you dope! We're in another universe, you're not in charge anymore."
13584,INFOSPHERE BRAIN,It is possible for the Philip Fry to resume his life on December 31st 1999.
13585,FRY,Really? I can go back in time?
13586,INFOSPHERE BRAIN,"There is a nexus point between universes, at the space-time you entered the cryogenic tube. You and only you can return there."
13587,GIANT BRAIN,Interesting. You could stop the Nibblonian from pushing you into the cryogenic tube.
13588,FRY,That is interesting. Why?
13589,GIANT BRAIN,It would be as if you never came to the future. You will have your life back and we will suceed in our plan to understand and destroy the universe.
13590,FRY,Everybody wins!
13591,BRAIN #2,The human will be returned to the past!
13592,NARRATOR,Meanwhile...
13593,LEELA,I love rocket skating! But the wait is always so long. Fry once stood in line for six hours just to get me a ticket.
13594,CHAZ,Six hours? Pfft. Sounds like a real nobody! But now it's time for somebody and some chick he's with to go skating.
13595,LEELA,You reserved the whole rink?
13596,CHAZ,"Yup. Buzzed ahead, let 'em know who's aide was coming by. The mayor's, that's who's."
13597,LEELA,Oh Chaz!
13598,SALLY,Mr Vogel. I thought we was going skating.
13599,VOGEL,No. We're not important enough. Everybody just hold hands until the bus driver gets back from his haircut.
13600,LEELA,"Aww, let's let those kids skate with us."
13601,CHAZ,What? Seriously? I'm trying to impress you with my cloud here.!
13602,LEELA,"I know, and it's working. But think how much skating would mean to those kids."
13603,ORPHAN,We came here instead of eating today.
13604,LEELA,This may be their only chance to skate in their whole lives. Who are we to say they can't?
13605,CHAZ,"The mayor's aide, and his badge! (shouting) Beat it kids! Come back when you got connections."
13606,VOGEL,Alright kids. Back to the Orphanarium. You can slide around the gym in your socks.
13607,SALLY,What socks?
13608,CHAZ,So am I gonna get lucky tonight or what?
13609,FRY,I hope your calculations are correct.
13610,GIANT BRAIN,Our calculations are always correct. For we are gigantic brains.
13611,BRAIN #2,Initiate space-time transfer.
13612,NIBBLER,I hereby place and order for one cheese pizza.
13613,PANUCCI [ON PHONE],"One pie, nothing good on it. Name?"
13614,NIBBLER,I-period C-period Wiener.
13615,PANUCCI [ON PHONE],"Uh, talk a little louder. It's sounds like you got some kind of tiny head on you or something."
13616,PAST FRY,"Hellooo? Pizza delivery for uh, Icy Wiener? Wiener? Aw crud."
13617,FUTURE FRY,Gotcha!
13618,NIBBLER,I don't understand.
13619,FUTURE FRY,Yes you do! You came back in time to knock me into that freezer. Now I came back in time to stop you.
13620,NIBBLER,I did not come back in time. My people lack that ability.
13621,FUTURE FRY,"But, I know you in the future. I cleaned your poop."
13622,NIBBLER,Quite possible. We live long and are celebrated poopers. You will meet me when I'm a thousand years older.
13623,FUTURE FRY,Not if you don't freeze me.
13624,NIBBLER,"Please. Our saviours foresee that in a thousand years, at one moment, the fate of the universe will depend on you. Since you will not live that long I must freeze you now."
13625,FUTURE FRY,"Well, why couldn't you just ask me?"
13626,NIBBLER,We were afraid you would refuse.
13627,FUTURE FRY,"Of course not, I love the future."
13628,NIBBLER (CHOKING),Then why are you choking me right now?
13629,FUTURE FRY,Because I don't like being used.
13630,NIBBLER,Well now it's your choice. Is there nothing in the future worth saving?
13631,FUTURE FRY,Leela. But she doesn't think much of me.
13632,NIBBLER,"Ah, she must be the other."
13633,FUTURE FRY,Wha?
13634,NIBBLER,You must not give up on her. I am stationed on a distant world known as Vergon 6. But if you return to the future I will transfer to Earth to give you what help I can.
13635,FUTURE FRY,You really think I would have had a chance with Leela?
13636,NIBBLER,You must choose. The present or the future? To save yourself? Or to save Leela?
13637,FUTURE FRY,Yes! Here I come future! Oh no! Wait! I'm gonna get trapped in the Infosphere again! Just remember that Scooty-Puff Jr sucks...
13638,NIBBLER,In a thousand years I'll get right on it.
13639,NARRATOR,"And so, a thousand years later Fry once again infiltrated the Infosphere and set off his amazing bomb. Only this time..."
13640,NIBBLER,Thank you for saving the universe Fry. Here.
13641,FRY,"Whoa, thanks! If you ever need a saviour again, just ask."
13642,NIBBLER,Oh we will. We will.
13643,FRY,"Man, I can't wait to tell everyone what happened."
13644,NIBBLER,Uh yes. Incidentally I need to remain undercover so I'm blanking your memory.
13645,FRY,Huh. Did everything just taste purple for a second? Oh well. Let's go home you dumb poop machine.
13646,LEELA,"Bender, would you do the honours?"
13647,BENDER,With gusto.
13648,FRY,Hey Leela. I guess I got this for you.
13649,LEELA,Oh. Thank you. You know what Fry. I don't care if you're not the most important person in the universe. It really makes me happy to see you right now.
13650,FRY,Then I am the most important person in the universe.
13651,THE END,
13652,FRY (OVER CREDITS),Yes!
13653,"""THE STING""",
13654,BENDER,"A hush comes over the crowd. The only sound is Bender calling everyone else a jerk and he swings!  And he slices it into the water, oh man!"
