,Characters,Quotes
33661,marge,it certainly is.  why don't you put down your gun
33663,homer,"hey, are we dueling or what?"
33667,homer,i think so.  the bone stopped the bullet.
33668,lisa,"dad, this might be one of those things you should go"
33670,marge,"num-num, maggie, num-num.  [but she keeps dodging the"
33671,homer, did someone say num-num?
33672,marge,i can't get maggie to eat.  maybe if you try ...
33673,homer,"oh, i'm twenty-six hours late for work -- no time for"
33679,homer,"over there.  [points to the springfield pd, which is in"
33681,homer, i'd hate to see the look on old burnsie's
33683,homer,[reaches behind him.  his hands find mr. burns'
33685,homer,no!  i can't get in trouble if i can't see you.
33687,marge," hello?  homer, where are you?  you"
33688,homer," oh marge, i'm sorry, i can't make it."
33689,marge,"oh, no, not lenny -- not lenny!"
33690,homer,"yes, i'm going to have to work late instead of seeing you"
33691,marge,"okay, sure.   kids, turn off the tv.  [they do"
33704,lisa,hey!  there was no accident at the plant.  dad just
33705,marge,"he shouldn't have deceived me, but i'm just so"
33707,marge,"now listen, your father really needs to concentrate, so"
33708,homer,why won't they come over?  i'm so lonely.
33710,homer,"thank you, bart's teacher.   you"
33712,homer, you've got a father.  he's just a dud.
33715,homer,"hey, this was supposed to be about me.  now any"
33718,homer,"[walks up to ron howard, who is center-bottom"
33727,homer,"well, yeah, uh, wait ... do i read from the sheet"
33734,homer,flavor of the month?  me?
33736,homer,"i don't know, because you weren't cute anymore?"
33740,homer," hello, everybody!  did somebody say, ""a"
33742,homer, i'm doing a walk-on.  it's a show-business
33744,homer,"hey, i thought you never talked."
33750,homer,"remember springfield, keep on swingin'!  "
33758,lisa,"dad, what she's saying is, you've had your moment in"
33759,homer,"lisa, i know what's going on here.  they did it to"
33760,marge,are you comparing yourself to our lord?
33761,homer,"well, in bowling ability."
33763,homer,"i can't believe it, moe.  the greatest feat of my life is"
33765,homer,"save your tears, moe.  save 'em in a shot glass for"
33769,homer,"well, world, this is it.  you know, i always thought you'd"
33771,homer,"oh, lord, you saved me.  i guess you had some higher"
33773,homer,"not anymore, ron.  now, i'm looking for something to"
33776,homer,that's great -- even big stars take their kids to the zoo.
33779,homer,that's it!  kids are the answer.  i'll dedicate my life to
33787,homer,i'm sorry maggie.  i never realized things had gotten this
33789,homer,what are you pointing at?  the ocean?  that's a great
33792,homer,"actually, that was before i went in the ocean."
33795,marge,"doctor, how could a little baby save a full-grown"
33797,homer,and all i care about is that my little girl loves
33799,homer, he's named after what he is.
33802,marge,"excuse me, where are your hamper lids?"
33804,lisa," ooh, i want to get the krünk."
33805,marge,"mmmm, you don't want something that overshadows the"
33806,lisa,"mom, no!  everyone at school picks on the pöpli kids --"
33808,homer,"hey apu, manjula.  you guys are still married?"
33811,marge," say, what you got there?"
33814,marge,maggie loves baby talk.
33816,marge,"oh,  sorry.  so, have you two"
33818,homer," kids are the best, apu.  you can teach"
33820,homer,"hey, apu!  sitting in the ice cream cooler, eh?"
33822,homer,who-o-a!  too much information!  thanks for the mental
33824,homer,"could you be any more ... hello?   look, just give"
33826,homer,"ew, thanks for sharing."
33832,homer,but the cans seal in the flavor.
33834,homer,"so, how's the tribe coming along?  any papooses?"
33836,homer,decided?   that's classic!  decided ... babies
33838,homer,really?  on top *and* underneath?
33840,homer,"well, don't worry, i can help you.  i'm all about ideas."
33841,homer,"now, this situation is guaranteed to end in"
33843,homer,"bup-bup-bup-bup.  that's an apu question, you're"
33847,homer,"my mistake, stay in the moment."
33849,homer,and that's my cue to exit.  
33851,homer,i just wanted to invite you to the wrap party.  and
33857,homer,"man, the last nine months sure were crazy."
33858,bart,i'll say.  i learned the true meaning of columbus day.
33859,marge,i enjoyed a brief but memorable stint as sideshow marge.
33860,lisa,"i became the most popular girl in school, but blew it by"
33861,bart,and then i learned the true meaning of winter.
33867,marge,"you have octuplets.  it rolls off of your tongue,"
33868,homer," apu, you should have seen your face when"
33873,homer, mine tasted like strawberries.
33874,homer,"free baby cola?  apu hits the jackpot, and i'm stuck with"
33875,bart,"gee, sorry for being born."
33876,homer,i've been waiting so long to hear that.
33901,marge,"apu told me all eight babies have colic, although he"
33902,homer,"eight babies ... i'm sterile, right, baby doll?"
33903,marge,"yes, dear.  from the nuclear plant."
33906,marge,"i knew you had your hands full with the babies, so i"
33908,marge,"well, you don't have to be sarcastic.  [yes he does,"
33910,homer," marge, they've turned into"
33915,marge,maybe you two should get a nanny.
33935,bart, i can't believe we're going to see the
33937,bart,"yeah, but now they're umbilical cords have fallen"
33939,lisa,how can he rebel?  he doesn't even know where he is.
33945,homer,"she's no liza, but it works."
33963,homer,don't worry.  i brought some chloroform.  [takes something
33969,homer,"please, mr. kidkill, look into your heart.  i know"
33974,lisa, are those real cobras?
33975,bart," some are real, some are just"
33979,homer,"okay, okay, don't panic, butch.  "
33982,homer, i remember television!
33985,marge,a fifties-style restaurant.
33987,bart,why don't we eat there tonight?
33988,homer,"ah, we'll go next month."
33996,homer,"oh, no, you're not getting me on that dance floor.  don't"
33998,homer,oh!  oh!  i need a dance partner!   what
34004,homer,"remember to rebel against authority, kids!  [roars"
34011,homer,"yeah, that's the life for me, marge.  cruising and"
34016,homer,a gang -- that's the answer!
34018,homer,"hey, don't make me hassle you, lisa."
34019,homer,the first meeting of hell's satans is called to order.
34025,homer,i'm the president the decision is mine.  we're hell's
34028,marge,you took a picture of me when i was asleep?
34029,homer,"if you'd been awake you would have said, ""no.""  you can"
34030,marge, her turn-ons include thievery
34032,homer,you're the hell's satans?  what a fun coincidence!
34038,homer," all right.  [cut to some time later, as"
34041,marge,"okay, meathook, i think he learned his lesson."
34045,homer,"caps and frisbees, sir."
34048,homer,"hello, police?  can you send a swat team to 742 evergreen"
34050,homer,but you have so much inner beauty.
34053,marge,"stop that!  if you want some food, i'll be happy to"
34058,marge,all it takes is the right cleanser and a little
34060,marge,just put it on my sewing pile.  [holds up a laundry
34061,homer,... and the bikers saw the hard look in my eye -- you know
34062,bart,"way to go, dad.  hey, where's the food?"
34063,lisa,and why aren't i at school?
34064,homer,"yeah, someone really dropped the ball here.  marge?"
34065,lisa,"dad, there's a note on the back of your head."
34069,bart,"  p.s., we've taken your old lady."
34071,marge,could you at least tell me what you're planning to
34073,marge,none of you?  really?  i could have sworn that
34079,marge,"you know, there's more to life than boozing and"
34081,marge,"no, no, i mean the dream of a good job, a loving"
34083,marge,"no, you don't have to kill anyone.  not if you have"
34087,homer,i guess i'll never find her.
34088,marge,"when you get a job interview, try not to call your"
34092,marge,"broke.  you ""broke"" your pencil."
34094,marge,that's right.  and what else have we learned?
34096,marge,"excellent, ramrod.  civilized people solve their"
34098,homer,"never -- it was a gift from ""newsweek."""
34102,homer,"what do you say, honey?"
34114,lisa," well, we could play clam traffic jam or the"
34115,bart, alright!  silly string!  [sprays glasses and
34117,lisa,"ugh, i'll be in my room."
34118,homer,what's going on?!   and i want a non-gay explanation!
34121,marge,why are you doing that?
34123,marge,sorry.  how long will he take to recover?
34125,bart,do all these people have to watch me?
34128,lisa,"principal skinner, i thought public schools were required to have"
34142,bart,don't need it anymore.  doctor says my butt bone's stronger than
34150,marge,what will become of our kids?
34151,homer,where are the refreshments?
34155,homer, maybe you should shut up.
34161,marge,"no, they're not.  they're terrible, terrible ideas."
34163,marge,what about mr. burns?  maybe *he'll* help us out.
34164,homer, forget it.  he releases the hounds on
34170,bart,i can't take mr. burns to the ho'pital 'cause i'm too dumb to read a
34177,bart,"oh, daytime tv is muy estúpido."
34189,bart,check it out -- i'm kicking books at a sixth-grade level.
34190,homer,"get 'em, boy!  hit those smart-ass books!"
34191,marge,"why don't you kick some books, lisa?"
34192,lisa,bart broke all my books.
34193,bart,you know what our homework is?  find a toy and bring it to class.
34195,bart,"i know, but i'm still not gonna do it."
34205,bart,"yeah, with lots of firepower."
34220,lisa," oh, a name with fun?  fungus, funzo, attila the fun."
34222,lisa," uh, just a few venn diagrams."
34224,bart, lisa's in trouble.  ha!  the ironing is delicious.
34227,lisa,don't you think there's something weird going on here?  we spent all day
34228,bart,"all's i know is i'm getting straight a's, and that ain't not bad!"
34231,lisa,this broom closet is not what it seems.  it's a secret surveillance
34232,homer,ugh.  is this gonna be like one of those horror movies where we open
34233,marge,"to be fair, not all evil robots are killers."
34234,lisa,"listen, when you see what's inside-- [opens the door and a mop falls"
34242,lisa,"""funzo""?  i said that name in class!"
34247,bart, mom!  i know what i want for christmas!
34248,lisa,"bart, they lied to us!  instead of giving us an education, they tricked"
34249,bart,"no, but if you're gonna throw a spas', i'll come with."
34250,lisa,good.  saddle up the bikes.
34252,bart,i want to see how this turns out.
34253,lisa, the phone's not even plugged in!
34255,lisa,you people took advantage of trusting schoolchildren!
34257,bart,let's just say he's a few prawns short of a galaxy.
34262,bart,"and i want funzo's dream fortress, funzo's lower back pain chair,"
34264,bart," three it is.  [writes ""3"" in book, breaking the pencil lead;"
34266,bart,it's always a party with funzo!
34267,lisa,"i admit it's kind of cute, but it'll never take the place of malibu"
34268,bart,yeah!  funzo makes playtime fun!
34269,lisa,they must have programmed it to eliminate the competition!
34270,bart,you mean like microsoft?
34271,lisa,"exactly.  come on, bart, we've got to warn everyone!"
34272,lisa,boycott funzo!  he's a toy-killing machine!
34278,homer,"so, who am i beating up?"
34279,lisa,nobody.  you're just gonna break into everyone's house and steal their
34281,homer," now, let's see ... this'll make three"
34282,lisa,"dad, dad!  you're driving on the sidewalk!  [the car lurches, and"
34284,homer," writhing funzos in my sack,"
34285,bart,"just dump 'em in the fire, dad."
34286,lisa,"yes, the madness ends here."
34287,homer,ha!  if i had a nickel for every time i've heard that.
34289,homer," please, mr. coleman, we can explain!"
34291,lisa,your toy company is evil.
34293,lisa,are you saying the end justifies the means?
34295,bart,"hey, don't talk to my sister that way!"
34296,lisa,"no, bart, he's right; i *did* over simplify."
34297,homer,"perhaps, but let's not get bogged down in semantics.  i think what"
34299,lisa,"lets just agree that the commercialization of christmas is, at best,"
34301,homer,"um, uh, mr. coleman, i've been thinkin', uh, my wife always makes too"
34312,marge," okay, here goes ... [walks quietly toward the"
34313,bart,cloning is a troubling issue.
34314,homer,i like the ones where the mouse kills the cat.
34315,lisa," what's in the box, mom?"
34316,marge,"this box?  oh, nothing."
34317,bart,are you sure?  you sound nervous.
34318,marge,"well, anyone would be nervous with all the economic"
34319,homer,get her!  she's doing something!
34320,homer,that was scary.  we came this close to losing our spare
34321,bart,"look, there's the box for my pitch back.  if i still had"
34322,marge, we'll never get rid of this useless junk.
34323,homer,useless?  this flash cube has two flashes left.
34324,marge,you guys never use any of this stuff.  look at these --
34325,homer,"hey, let's go skiing right now!"
34328,lisa," see, mom?  you conquered your"
34330,homer,"hmmm, ""the widowmaker?""  oh, that one's for the"
34332,homer, flanders!?  that's suit's a little
34337,homer,"oh, stupid sexy flanders."
34338,lisa, so hard ... but so rewarding.
34340,lisa,"but, they were trying to eat me!"
34346,bart,stomp that jiggle revert!  
34348,bart,can i go to the bathroom?
34350,bart,"um, i've got to blast a dookie?"
34353,marge,"uh, i think that's an armrest."
34355,marge,you mean like a hats and noisemakers kind of party?
34361,lisa, have you been here all day?
34362,homer,you missed all the fun.
34363,marge,skiing fanny-first into a crevasse isn't my idea of fun.
34365,homer, i want my wife to get the best
34368,marge,i can't be in the hospital.  tomorrow's laundry day.
34369,homer,"we'll be fine, honey.  the main thing is for you to"
34370,bart,"and don't worry, all the laundry and dirty dishes"
34371,lisa,"no, they won't.  we'll all pitch in on the"
34372,marge,"sweetie, it's nice that you want to take charge"
34373,lisa,"oh, mom, i've seen what you do around the house, and"
34374,marge,"oh, really?  well, knock yourself out.  just don't"
34376,homer,and you're interfere-on with our good time!
34378,lisa,"okay, now we're going to draw jobs from the chore hat."
34379,homer," come on, bikini inspector."
34381,lisa,"you know, the reason for the hat --"
34382,homer,"oh, it's a great hat.  no one's questioning the hat."
34383,lisa,will you at least do the dishes?
34384,homer,"lisa, i'll do the dishes when i pick it out of the chore"
34385,lisa,oh!  you're going to be late.
34386,homer,"oh, but lenny just got some bottle rockets."
34387,lisa,"you stay away from lenny.  and where's your sweater, bart?"
34388,bart,it unraveled on a nail.
34389,homer,that's not true -- he left it on the bus.
34392,lisa,"oh, those boys of mine."
34393,lisa,"bart, you were supposed to scour the pans."
34395,lisa,"you said that four days ago.  look, they're rusted"
34399,lisa, maple soda?  a cell phone
34400,homer,it's the bread of astronauts.
34402,lisa,"dad, i gave you a list."
34403,homer,"oh, yeah.   you were way off."
34405,homer," hello, lollipop island?  there's a"
34407,homer,"anyway, where were we?  hello?  hello?  they hung up."
34411,lisa, will you guys turn that thing down?
34412,homer,"sweetie, if we didn't turn it down for the cops, what"
34418,lisa,what are you doing here?
34422,lisa, you mean like when you hid inside the conga drum
34424,bart, my skin!  my beautiful skin!
34426,homer," lisa, help!  [the boys burst into lisa's"
34427,lisa,"oh, i don't like the looks of this."
34428,homer,"you don't?  'cause that's what i said.  tell her,"
34430,lisa,maybe i ought to check with the doctor.
34434,lisa,let's see.   crusty sores?
34438,lisa,any exposure to unsanitary conditions?
34440,lisa, okay.  and ... diagnose.  [pushes
34442,bart,leprosy?!  aaah!   unclean!
34444,homer,unclean!  help us virtual doc!  look at me -- i'm on
34447,bart,"why would god punish a kid?  i mean, an american kid?"
34448,lisa,"now guys, leprosy thrives in filthy conditions.  so your"
34449,homer,mops?  the cure sounds worse than the disease.
34450,bart,"at sunday school, they said the lepers were cured by some"
34452,bart,"yeah, that sounds right."
34453,homer,"oh, i think were on the outs with him.  but i know someone"
34462,homer, use your brains to help us.  [zombie-like
34466,homer,"oh thank you, good sir?  "
34468,lisa,"lousy no-good lepers, making me do everything myself."
34470,lisa,"no, he isn't.  i don't know where he is."
34472,lisa,he told us he'd been going to the gym!
34481,marge,"oh, thank god you're all right."
34482,lisa,"dad, bart!  i played a horrible trick on you, and"
34484,homer,i figured it out after i ate one of my chest sores.
34485,marge,then let's get out of here.
34486,bart,no way.  we scored a free hawaiian vacation.
34487,homer,this place is a blast.  all we have to do is endure
34488,bart,"tonight, we're going to put our fake sores back on,"
34489,marge,"well, it all sounds lovely, but --"
34490,homer,"come on, loosen up!  this is paradise!"
34491,homer, springfield anniversary homecoming!
34492,lisa,"dad, you only took one course."
34493,homer, remember my love affair with ali mcgraw?  she
34494,marge," oooh, there's a homecoming parade, a"
34495,homer,and the big game between springfield u. and springfield
34496,lisa,you went to springfield u.  you hate a&m.
34498,homer,"yep.  so, because of me, all the dorms now have"
34506,homer,i'm beginning to think this alumni party was just a
34510,homer,have you nerds forgotten everything i taught you?
34511,homer," oh, this is going to be so great."
34515,marge,"i tried greasing the bucket with bacon fat, but your"
34516,homer,"couldn't you try a non-delicious fat?   oh,"
34526,bart,"wow, he dances better than jesus himself!"
34530,bart,"it was a miracle, and it was gross!  cool!"
34537,bart,"wow, is there anything he can't do?"
34540,homer,yeah!  and i got a bucket on my head.
34547,bart, i have the power!  [lifts the bucket
34548,homer,i see the light!  it burns.  
34550,bart,"excuse me, brother faith?  i've gotta know -- how did you"
34552,bart,really?  huh.  i would think that he would want to limit
34554,bart,"i think i'll go for the life of sin, followed by a presto-"
34557,bart,"... then i said, ""i have the power,"" and the bucket"
34559,bart,i'll give it a whirl.  devil ... begone [slaps
34564,lisa,"bart, i hope you don't believe your own hype."
34565,bart,number of miracles performed by bart
34567,lisa,how can you believe all this mumbo-jumbo?  the bucket came
34568,bart,heat makes metal expand.  now who's talking mumbo-jumbo?
34570,bart,i've got two words for this sermon
34572,bart,"well, to be honest, yes."
34574,bart,"but church can be fun!   no,"
34576,bart,"a real preacher knows how to bring the bible alive,"
34582,bart,"but now i changed, you can't deny."
34601,bart,"song's over, milhouse, but you're welcome."
34602,bart,this is my fault.  i'm so sorry.
34604,bart,"well, i don't think i can."
34606,bart,"ew.  okay, i'll see what i can do.  [lays hands on"
34608,bart,"milhouse, i can't help you.  i am no healer."
34613,homer,"okay, who needs another lamb rack?  lisa?  [offers her"
34614,lisa,do you have any food that wasn't brutally slaughtered?
34615,homer,"well, i think the veal might've died of loneliness."
34616,marge,"wow, he should have his foot insured by lloyd's of london."
34617,homer," oh, you just know what everyone should do,"
34618,homer,"oh, i only wanted to show my school spirit."
34620,homer,"no, wait!  i got a kid who's a miracle worker!  he'll heal"
34622,homer,"or else what?   oh, right, the"
34628,lisa,bart did it.  and they're going to try for a field
34629,marge,"field goal, hmm?   nineteen"
34630,homer,poor guy -- he lost his leg.
34634,bart,why won't anybody listen to me?  i don't have any
34643,homer,everyone gets an award but me.
34644,marge,"i can't help it if i donated the most blood.  ohh, but i'm"
34645,homer,"oh, why won't anyone give me an award?"
34647,homer,i mean an award that's worth winning.
34674,lisa,mom!  bart's making faces at me!  [looks through a pair of
34675,homer,look how loud i have to yell!
34676,marge, this all seems a little
34677,homer," why, marge, i believe you're"
34678,marge,"homer, watch your lang-- [tries the fork in the suggested"
34679,lisa,but house-sitting is a sacred -- [she's splashed by some
34681,homer,"listen, i worked long and hard for this place, and no"
34682,homer,"operator, get me thailand.  t, i ... and so on."
34683,marge," homer, who are you calling?"
34684,homer,everybody!  i found burnsie's address book.  i called the
34685,marge," well, don't run up mr. burns' phone bill."
34686,homer,"just a second, marge.   hello, thailand?  how's"
34687,marge,"homer, you've got to stop pretending this is your house."
34688,homer,"jeez, way to burst my bubble, marge."
34689,marge,all i'm saying is don't get too comfortable.  mr. burns
34690,homer,"marge, you're right.  we *do* have to have a party."
34691,marge,party!?  no!  no parties!
34693,marge,"no part-tays, no shindigs, no keggers, no hootenannies, no"
34694,homer,damn!  and i looked so good on that bike!  [looks at a box
34695,homer,"having a party, moe.  i'll need four kegs of your finest"
34699,homer,huh?  if you can't sell beer what are lenny and carl doing
34702,homer,but i need that beer now!
34704,homer,"what's that, a theme park?"
34706,homer," they were so drunk.  gentlemen, get off your"
34710,bart,"wow, you can do anything out here!"
34711,homer,that's right.  see that ship over there?  [points to a
34732,bart," hey, coast guard!  try to stop us"
34734,bart,nice try.  you're not going to nail us.
34736,bart,"oh, really?  then play some rock music."
34737,homer," come on, bart!  the coast guard's covering the"
34747,homer,"oh, that would be just ...  oh, you're just"
34752,homer,"i said, shut up, net face!"
34757,homer,"that was my plan all along.  now, relax and the currents"
34758,bart,what about the people on the bottom?
34759,homer,they're the greatest heroes of all.  hey!  something's
34764,lisa,"ah, it's good to be home."
34765,homer,"i don't know; after living like a billionaire, this place"
34766,bart,"nah, it's not so bad.  here, we can spit on the floor."
34767,marge,"bart, stop that!   now, we may not have antique"
34768,homer,that's right.  just because we're not rich doesn't mean
34769,lisa,"i hate to be a killjoy, but do you really think we can win"
34772,lisa,"well, i thought for once we could play a song that wasn't"
34776,homer,id?  damn charlie didn't ask for id when i fought at
34777,marge,"homer, give him the fifty cents."
34778,homer,"why should i?  did my country give me a parade?  no,"
34780,homer,thank you.  this closes the saddest chapter in
34782,marge,never.  but it's my number one concern.
34785,bart,who are those pleasant old men?
34786,homer,it's bto -- they're canada's answer to elp.  their big hit
34790,homer,i stand by my disappointed groan.
34791,lisa,i can't believe those idiot judges were impressed by
34792,homer," look, lisa!  it glows."
34793,homer,"see marge, i told you they could deep-fry my shirt."
34794,marge,"i didn't say they couldn't, i said you *shouldn't*."
34800,homer,good luck getting a horse to eat dog food!
34801,bart,you can't do that to duncan!  it's not his fault that his
34803,marge,hmmm.  should the simpsons get a horse?
34805,homer,anybody care what this guy thinks?
34807,homer," hmmm, that's terrific, duncan.  you're ten for"
34808,bart,he's a diving horse.  maybe he could dive for pearls.
34813,bart,this horse is pretty fast.  maybe we can race him.
34815,bart,"dad, if we're going to race duncan, shouldn't we hire a"
34816,homer,"son, i learned everything i needed to know from ""the horse"
34820,homer," hey, where do you get those metal"
34822,homer,"hey, what's with the attitude?  i just wanted some"
34824,homer,he ran all the way here.
34825,homer,"that horse better win, or we're taking a trip to the glue"
34829,homer,"not anymore.  ladies, say hello to ..."
34831,bart,he's the bad boy of racing.  he's got attitude and bad-
34832,lisa,"ew, you used my bracelet for a nose ring."
34833,homer, possessions are fleeting.
34834,marge,"okay, lisa, i've got furious d across the board, boxed"
34835,lisa,"mom, i think you might be developing a gambling problem."
34840,homer,"hey, what is this place?"
34842,homer,why are you talking like that.
34844,homer,but you're respected athletes.  you own car
34851,homer,but what do you want me to do?
34858,homer,and what if i refuse to lose?
34860,homer,my horse must lo-o-o-o-o-se!
34862,homer,i can't stress enough how easy it was to win this
34867,lisa," thank you, mr. president."
34870,marge,that's a pretty lousy lesson.
34873,lisa,"now remember, we have to leave nature just the way we"
34874,homer,what if i have to do my business?
34875,lisa,use this plastic bag.  
34876,homer,"aw, how come bears can crap in the woods and i can't?"
34877,lisa,the bird sanctuary -- they've ruined it!
34878,homer,"no, they didn't.  they just surrounded it with something"
34882,bart,"mr. babcock, can i take a ride in your car?"
34887,lisa,that's very sweet but we have a full day of hiking
34888,homer,we can hike anytime.  this is our chance to see cars
34890,homer,flanders?  since when do you like anything cool?
34895,bart," come on, somebody crash!"
34896,homer,"be patient, son.  a watched car never crashes."
34900,homer,i need a shirt!  gimmie a shirt!
34907,homer,that's a damn lie and you know it!  gimmie a shirt!
34911,marge,it's hard to believe we're never going to see maude again.
34912,homer,"and poor ned didn't get a chance to say goodbye.  well,"
34931,bart,"when i'm feeling low, you know what always cheers me up?"
34934,bart,"ooh, tough room.  videogames!  whaddya got?  [grabs a"
34939,bart,all right!  full conversion!  [puts his arms around rod
34942,bart,we are playing.  we're a team.
34945,homer,"yep, it would have been a lot better if you had said, ""i"
34947,homer,"now, now, now, don't beat yourself up.  i'm the one who"
34950,bart,"why are you taping flanders, dad?"
34952,bart,do you even have a job anymore?
34953,homer,i think it's pretty obvious that i don't.
34954,homer,"so, how are you doing, ned?"
34956,homer,"well that's all gonna change, thanks to this tape.  [holds"
34958,homer,"now, the audio needs some tweaking and there's some"
34961,homer, what would you say about a man who owns his own
34964,homer," ned does everything with class, whether it's"
34966,homer,but don't take my word for it.  listen to this
34968,homer,so if you're tired of dating the same old losers ...
34970,homer,... step up to the best.  
34973,homer,"oh, wake up, ned.  you think maude isn't dating in heaven?"
34975,homer,how could she not?  the place is full of eligible
34993,lisa,"hey, isn't that the bass player from satanica?"
35015,homer,"hey, i'm as surprised as you, but i stumbled across the"
35017,homer,it's about a hard-drinking yet loving family of soccer
35025,homer,the mother's the voice of reason.
35026,bart,here come the cricket bats.
35034,homer,why are you torturing me?  i'm just a man!
35036,bart,"dad, you don't have ten thousand dollars."
35037,homer,eh.  how are they going to find me?
35041,homer,"oh, why did i register with insta-trace?"
35044,marge,"hmm?  they don't show police chases, do they?"
35045,homer," um, it's an honor to give ten thousand dollars."
35046,marge,"from now on, one of us always stays home."
35049,homer,"i'd like to withdraw ten thousand dollars, please.  [hands"
35053,homer,"uh, why, no, everything is just --"
35057,homer,"great, but why am i on a plane?"
35059,homer,south pacific?  i didn't agree to --
35064,homer,you're leaving?  wait!  what do i do here?
35071,homer,me homer.  me hiding from pbs.
35074,homer,[reaches into a trunk and retrieves two bibles.  he
35076,homer,"oh, does the word ""jet lag"" mean anything to you"
35079,homer,"oh, yes -- very much so."
35081,homer,"no, i'm good.  [slurps happily.  q'toktok and ak"
35086,homer,great.  now my testicle's got ants on it.
35088,homer,"oh, how's the tv reception here?  excellent, or ..."
35090,homer,you don't have tv?  but what will i watch when i'm
35092,homer,"no couches either?  oh, man, i need a beer."
35095,marge,"homer, are you all right?"
35096,homer,"i guess so, but that first month was pretty rough."
35097,marge,you've only been gone two days.
35098,homer,"really?  without tv, it's hard to know when one day begins"
35099,bart,"i miss you, dad.  mom won't let me read ""hagar the"
35100,marge,i just don't think it's funny.
35101,homer,"hmm, i can see the house is falling apart without me, so"
35106,lisa,i just want to tell you how proud i am that you're showing
35107,homer,really?  you're proud of me?
35108,marge,"oh, yes.  the whole town thinks you're a real"
35109,homer,"oh, really?  well, if you'll excuse me, i've got some"
35110,bart,"dad, are you licking toads?"
35111,homer,"i'm not *not* licking toads.  well, it's time to get to"
35114,homer,"well, not the unitarians.  if that's the one true"
35116,homer,"well, ak, it's because god is powerful, but also"
35121,bart,but i'm not homer simpson.
35130,homer,"oh, what happened?  i gave you a glittering vegas,"
35134,marge,guess who i just saw at the supermarket today.
35135,bart,can it wait?  i just got off work.
35136,marge,"sorry, honey, i just thought ..."
35137,bart,don't you do enough yapping at the beauty parlor?
35138,marge,"that's it, bart.  you're taking this ""man of the house"""
35139,bart,"you're right, i'm sorry.  tell you what, saturday night"
35140,marge,hmm.  a night out is a night out.
35143,homer,because you're all terrible sinners.
35145,homer,since i got here.  now either grab a stone or go to
35153,bart,wouldn't be the first time.  
35155,homer,"good work, everyone.  we're sure to be first in line for"
35156,marge,you set off the smoke alarm to rush us to a beer festival?
35157,homer, i know.  i'm a character.  now a little beer
35164,homer,ah.  you can really taste the goat.
35165,homer,"all right, guys -- one, two, three, ..."
35173,marge,"kids, would you like a balloon?"
35174,bart," yeah, right, mom.  then i'd like a rattle and"
35175,lisa,those balloons won't biodegrade for ten thousand years.
35176,homer,"aw, maggie wants a balloon.  and daddy will take a hand"
35179,homer,moe!  the new duff calendars are out!  the ones with your
35200,bart,"okay, don't panic.  i'll get the bikes."
35201,lisa, i hope they're hoverbikes.
35202,bart,"oh, man, that would be so awesome."
35213,lisa,"ugh, i'm trying.  can't i get on your shoulders?"
35214,bart,"i'm not riding a girls' bike.  hey, it's getting away!"
35219,lisa,"excuse me, we just came to get our balloon."
35221,lisa,"thank you.   ""a gay president in 2084""?"
35235,homer,"well, it's time to get some closure ... extreme"
35244,lisa,i don't know if i'll be able to accept moe as dr.
35245,marge,"well, i'm going to keep watching as long as they"
35249,homer, you don't love me!  the only
35251,homer,"that was amazing, moe.  i'm actually a little turned on."
35253,homer,i know what you mean.  our dog had that.
35255,homer,the one with the amulet?
35257,homer,what?  let me see that!  
35262,homer,i am an angel from the future!
35267,homer,you're going to die in a sky-diving accident.
35269,homer,gabriella's baby shower will be invaded by
35271,homer,"well, sister bernadette will leave the convent and"
35272,bart,what's dad doing on the show?
35273,marge,who cares?  he's dishing out the dirt.  [writes
35274,homer,and only then do we find out that professor
35284,homer,"sorry about your face, moe."
35286,homer,"yeah, you were -- d'oh!"
35288,homer,"let's go, marge.  come on, come on, come on!"
35289,marge,"homer, you know i have a gambling problem."
35290,homer,"well, what better place to celebrate your recovery than"
35293,bart,"yeah, but i really want --"
35294,homer,"sorry, son.  although they seem strange to us, we must"
35296,bart,i wasn't going to gamble.  i just wanted a bloody
35298,bart,how'd you know my name?
35300,bart,oh.  i thought that maybe you were some kind of
35303,bart,"hey, i bought it from a guy on your reservation."
35307,bart," check, check.  hello, capital city."
35311,bart,"dude, you know i'm good for it.  i'll have plenty of money"
35313,bart,or the incident with the over-salted fries.
35315,homer,"[takes the virtual fudge wire out of his mouth, which"
35316,bart,"don't you mean, ""present?"""
35317,homer,"right, right, present.  anyway, can i get you some soylent"
35320,bart,"hey, dad, my band finally got a break.  i just need a"
35321,homer,"oh, i'm tired of giving you money.  why can't you be more"
35322,bart,i am so sick of hearing about lisa.  just because she's
35323,marge,she's president of the united states!
35325,bart,"what happened to you, man?  you used to be cool."
35327,bart,"nah, you've changed, man."
35328,homer,"well, i do have this robotic prostate, but you can't see"
35329,bart, flanders is a soft touch.  he'll give us the
35335,bart,"dude, you got me all wrong."
35339,bart,"then, please, help me help myself."
35341,bart,"oh, no, i've got half a beer in there -- and"
35343,bart,"oh, he's right.  i'm a loser.  there's only one way"
35346,bart,"damn, i was so close -- i had 3-2-7."
35348,bart,"so i'm the president's no-good brother.  moochie,"
35349,lisa,"as you know, we've inherited quite a budget crunch"
35351,lisa,the country is broke?  how can that be?
35355,lisa,what about my pledge to build the world's largest
35357,bart,"hey, lisa, call off your -- [two secret service"
35359,bart,"i knew you'd need some help keeping it real, so i"
